case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos
1 uniform 0 23 0.443606 47.308632444160537 1 67 0.21052699999999999 0.010572 0.20035299999999998 0.0030049999999999999 0.00079299999999999998 0.0022959999999999999 0.0086370000000000006 0.058208999999999997 0.031083 0 0.025271999999999999 0.000754 0.0041900000000000001 0.00088800000000000001 0.0032039999999999998 0.16130199999999992 0.028667999999999999 0 0 3
1 uniform 1 0 0.71320399999999995 83.302701421144761 1 59 0.59648999999999996 0.011253000000000001 0.085900000000000004 0.0027160000000000001 0.00078700000000000005 0.0026129999999999999 0.0099139999999999992 0.190523 0.086498000000000005 0 0.026620000000000001 0.00075000000000000002 0.19376699999999999 0.00090399999999999996 0.003408 0.049949999999999987 0.02714299999999999 0 0 0
1 uniform 1 7 0.63197499999999995 83.062707442079969 1 59 0.45883499999999999 0.012194 0.14016299999999998 0.0030819999999999997 0.00084000000000000003 0.0025219999999999999 0.0093810000000000004 0.058943000000000002 0.064810000000000006 0 0.025888999999999999 0.00078700000000000005 0.20885999999999999 0.0011249999999999999 0.0036340000000000001 0.099318999999999991 0.028625000000000018 0 0 1
1 uniform 1 15 0.62938300000000003 82.752218227224901 1 59 0.464617 0.011032999999999999 0.13362299999999999 0.0028630000000000001 0.00077500000000000008 0.0027520000000000001 0.011112 0.056340000000000001 0.077137999999999998 0 0.025895000000000001 0.00074799999999999997 0.20546600000000001 0.001054 0.0035510000000000003 0.095383000000000009 0.029206000000000003 0 0 2
1 uniform 1 23 0.59637499999999999 82.404374867057825 1 59 0.43221900000000002 0.010521000000000001 0.13465799999999997 0.0026060000000000002 0.00068700000000000011 0.002601 0.0092490000000000003 0.060221999999999998 0.10920000000000001 0 0.025467 0.00075299999999999998 0.13825400000000002 0.0010369999999999999 0.003274 0.099970000000000031 0.02588300000000001 0 0 3
1 uniform 2 0 0.96511599999999997 70.367357907743497 1 90 0.80060600000000004 0.01123 0.12374800000000004 0.0048539999999999998 0.001235 0.0027330000000000002 0.009528 0.18590100000000001 0.084472000000000005 0 0.026193999999999999 0.00087299999999999997 0.40440000000000004 0.0010150000000000001 0.0032669999999999999 0.066533000000000009 0.043741000000000009 0 0 0
1 uniform 2 7 1.0730299999999999 62.370752456032321 1 82 0.81106800000000001 0.014256 0.21827000000000008 0.0044709999999999993 0.001206 0.0026970000000000002 0.0095759999999999994 0.053256999999999999 0.10419 0 0.026048000000000002 0.00085700000000000001 0.52077099999999987 0.00076000000000000004 0.0036020000000000006 0.16517999999999999 0.040336999999999991 0 0 1
1 uniform 2 15 1.113078 57.896237569335817 1 82 0.84648599999999996 0.01358 0.22405800000000001 0.0041710000000000002 0.0011509999999999999 0.0026159999999999998 0.0096830000000000006 0.058860000000000003 0.125169 0 0.026143 0.00084800000000000001 0.53203299999999998 0.00075100000000000004 0.0034270000000000004 0.17233200000000001 0.039146999999999987 0 0 2
1 uniform 2 23 0.946241 54.883089801390021 1 82 0.68528699999999998 0.013521999999999999 0.21924799999999994 0.0039439999999999996 0.0010839999999999999 0.0025330000000000001 0.0094050000000000002 0.053401999999999998 0.105601 0 0.026086000000000002 0.00083299999999999997 0.39660800000000002 0.00080599999999999997 0.0034129999999999998 0.16727200000000003 0.039737999999999989 0 0 3
1 uniform 3 0 0.68472500000000003 39.82384628362535 1 67 0.53063400000000005 0.013681 0.11500400000000001 0.0033909999999999999 0.00090499999999999999 0.002735 0.009835 0.188586 0.044082000000000003 0 0.026335999999999998 0.00087000000000000001 0.165714 0.00073700000000000002 0.0034689999999999999 0.075397000000000006 0.029546000000000003 0 0 0
1 uniform 3 7 0.60499000000000003 40.492608631519126 1 67 0.37348300000000001 0.01323 0.19290200000000002 0.0033160000000000004 0.00084600000000000007 0.0024520000000000002 0.0092270000000000008 0.055359999999999999 0.043517 0 0.025621000000000001 0.00075699999999999997 0.14706900000000001 0.00067699999999999998 0.0034620000000000002 0.15390500000000001 0.028742000000000007 0 0 1
