name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
wide-planet,0.0,1,1,1.0e-04,0,0,EventLocationLimited,1.15911069692811,9.2869681e-05,77,128,0,0,0.914722,0.264399,0.649045,0.000023,0.001162,0.371004,0.000655,6,1,1,5,1,82,0,0,11,11,0.221676,0.017260,0.002200,0.605848,1.1591106976264334,0,0,4.5997986e-14,9.095711e-16,5.1474855e-16,-0.27573293113110081,-0.027816586794943646,0.0026774253062553381,1.5226822803855447,-0.0043267176512392829,7.8266536e-06,5.8354753e-07,8.1475361e-06,2.6014928e-05,6.9730029e-06
wide-planet,0.0,1,1,1.0e-05,1,0,EventLocationLimited,1.1591106969282219,1.0387937e-06,77,77,51,0,0.803161,0.264352,0.537748,0.000022,0.001135,0.365004,0.000627,6,1,1,5,1,69,0,0,2,2,0.133198,0.014301,0.002020,0.604212,1.1591106976264334,0,0,4.6570861e-14,8.0720076e-16,5.1474855e-16,-0.27573293113340602,-0.027816586795094706,0.0026774252975869423,1.5226822803616211,-0.004326717651227204,7.8267068e-06,5.8355118e-07,8.1475597e-06,2.6014962e-05,6.973003e-06
wide-planet,0.0,1,1,1.0e-05,0,0,EventLocationLimited,1.1591106969282217,1.0387937e-06,77,128,0,0,0.898834,0.262294,0.635260,0.000023,0.001114,0.362161,0.000701,6,1,1,5,1,113,0,0,2,2,0.218754,0.016572,0.002168,0.613037,1.1591106976264334,0,0,4.6279293e-14,8.0720076e-16,5.1474855e-16,-0.27573293113110081,-0.027816586794943646,0.0026774253062553381,1.5226822803855447,-0.0043267176512392829,7.8266536e-06,5.8354753e-07,8.1475361e-06,2.6014928e-05,6.9730029e-06
wide-planet,0.0,1,1,1.0e-06,1,0,EventLocationLimited,1.1591106969282219,1.0387937e-06,77,77,51,0,0.815897,0.276864,0.538060,0.000022,0.001054,0.360324,0.000656,6,1,1,5,1,69,0,0,2,2,0.132905,0.019316,0.002317,0.607692,1.1591106976264334,0,0,4.6570861e-14,8.0720076e-16,5.1474855e-16,-0.27573293113340602,-0.027816586795094706,0.0026774252975869423,1.5226822803616211,-0.004326717651227204,7.8267068e-06,5.8355118e-07,8.1475597e-06,2.6014962e-05,6.973003e-06
wide-planet,0.0,1,1,1.0e-06,0,0,EventLocationLimited,1.1591106969282217,1.0387937e-06,77,128,0,0,0.914651,0.268378,0.645030,0.000022,0.001058,0.369339,0.000653,6,1,1,5,1,113,0,0,2,2,0.222748,0.014640,0.002080,0.603977,1.1591106976264334,0,0,4.6279293e-14,8.0720076e-16,5.1474855e-16,-0.27573293113110081,-0.027816586794943646,0.0026774253062553381,1.5226822803855447,-0.0043267176512392829,7.8266536e-06,5.8354753e-07,8.1475361e-06,2.6014928e-05,6.9730029e-06
wide-planet,0.0,1,1,1.0e-08,1,0,EventLocationLimited,1.1591106976264338,4.6601408e-09,77,77,51,0,0.809385,0.267461,0.540940,0.000028,0.001087,0.367669,0.000698,6,1,1,5,1,77,0,0,2,2,0.135195,0.013818,0.001949,0.606369,1.1591106976264334,0,0,4.6570618e-14,4.174566e-16,5.1474855e-16,-0.27573293113340602,-0.027816586795094706,0.0026774252975869423,1.5226822803616211,-0.004326717651227204,7.8267068e-06,5.8355118e-07,8.1475597e-06,2.6014962e-05,6.973003e-06
wide-planet,0.0,1,1,1.0e-08,0,0,EventLocationLimited,1.1591106976264336,4.6601405e-09,77,128,0,0,0.918782,0.264966,0.652628,0.000024,0.001133,0.373439,0.000681,6,1,1,5,1,128,0,0,2,2,0.221719,0.018880,0.002349,0.637066,1.1591106976264334,0,0,4.627905e-14,4.174566e-16,5.1474855e-16,-0.27573293113110081,-0.027816586794943646,0.0026774253062553381,1.5226822803855447,-0.0043267176512392829,7.8266536e-06,5.8354753e-07,8.1475361e-06,2.6014928e-05,6.9730029e-06
wide-planet,0.5,0,0,1.0e-03,1,0,Converged,1.1591902257554043,0.00044447822,53,53,29,0,0.838989,0.391733,0.446144,0.000023,0.001575,0.320430,0.001578,6,2,2,4,1,53,21,21,0,0,0.098945,0.004710,0.000979,0.637840,1.1591901996750307,0,9.6066137e-17,5.6021121e-14,9.0024938e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-03,0,0,Converged,1.1591902257554041,0.00044447822,53,82,0,0,0.865968,0.392145,0.472877,0.000022,0.001016,0.317156,0.000797,6,2,2,4,1,82,21,21,0,0,0.123971,0.004134,0.000752,0.635744,1.1591901996750307,0,9.2061367e-17,5.6079576e-14,9.0024938e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-04,1,0,Converged,1.1591902258251667,1.4117769e-06,69,69,44,0,0.855755,0.383344,0.471409,0.000022,0.001035,0.311121,0.000701,6,2,2,4,1,69,21,21,0,0,0.134471,0.004904,0.000930,0.629604,1.1591901996750307,0,9.5417985e-17,5.6052059e-14,8.4033266e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-04,0,0,Converged,1.1591902258251665,1.4117769e-06,69,113,0,0,0.949929,0.390220,0.558809,0.000022,0.001005,0.309025,0.000700,6,2,2,4,1,113,21,21,0,0,0.206415,0.005009,0.000911,0.633125,1.1591901996750307,0,9.1415265e-17,5.6070631e-14,8.4033266e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-05,1,0,Converged,1.1591902258251667,1.4117769e-06,69,69,44,0,0.865054,0.383589,0.480434,0.000019,0.001070,0.318701,0.000688,6,2,2,4,1,69,21,21,0,0,0.135596,0.004796,0.000895,0.639902,1.1591901996750307,0,9.5417985e-17,5.6052059e-14,8.4033266e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-05,0,0,Converged,1.1591902258251665,1.4117769e-06,69,113,0,0,0.939395,0.393085,0.545400,0.000023,0.001088,0.307942,0.000661,6,2,2,4,1,113,21,21,0,0,0.201944,0.004543,0.000847,0.643676,1.1591901996750307,0,9.1415265e-17,5.6070631e-14,8.4033266e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-06,1,0,Converged,1.1591902291417386,3.6265952e-08,77,77,51,0,0.877009,0.387799,0.488169,0.000020,0.001008,0.301903,0.000636,6,2,2,4,1,77,21,21,0,0,0.159154,0.004294,0.000963,0.632945,1.1591901996750307,0,9.525604e-17,5.6044398e-14,3.2394168e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-06,0,0,Converged,1.1591902291417384,3.6265952e-08,77,128,0,0,0.992707,0.389509,0.602279,0.000026,0.001010,0.317462,0.000698,6,2,2,4,1,128,21,21,0,0,0.242247,0.005417,0.001081,0.632311,1.1591901996750307,0,9.125332e-17,5.606297e-14,3.2394168e-16,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-08,1,0,Converged,1.1591902291417402,1.033213e-09,125,125,97,0,0.957207,0.391178,0.564880,0.000026,0.001039,0.308378,0.000648,6,2,2,4,1,125,21,21,0,0,0.213115,0.010158,0.001275,0.638622,1.1591901996750307,0,1.0261536e-16,5.6101649e-14,9.4936598e-17,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,0,1.0e-08,0,0,Converged,1.1591902291417402,1.0332132e-09,125,222,0,0,1.148648,0.387979,0.759471,0.000018,0.001072,0.311662,0.000674,6,2,2,4,1,222,21,21,0,0,0.363205,0.008144,0.001252,0.632210,1.1591901996750307,0,1.0060554e-16,5.6218448e-14,9.4936598e-17,5.1478387e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-03,1,0,Converged,1.1591074816517033,0.0004442461,53,53,29,0,0.747521,0.262282,0.484152,0.000019,0.000997,0.359492,0.000669,6,1,1,5,1,53,21,21,0,0,0.103084,0.004013,0.000664,0.533944,1.1591074555789329,0,7.5830215e-17,5.5516311e-14,5.767429e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-03,0,0,Converged,1.1591074816517033,0.0004442461,53,82,0,0,0.815650,0.271603,0.543033,0.000020,0.001027,0.365127,0.000703,6,1,1,5,1,82,21,21,0,0,0.148623,0.003601,0.000705,0.543595,1.1591074555789329,0,6.4626923e-17,5.5197583e-14,5.767429e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-04,1,0,Converged,1.1591074817214295,1.4141152e-06,69,69,44,0,0.789292,0.262377,0.526045,0.000018,0.001084,0.358360,0.000703,6,1,1,5,1,69,21,21,0,0,0.141884,0.004642,0.000903,0.528394,1.1591074555789329,0,7.8649191e-17,5.5885033e-14,5.1349798e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-04,0,0,Converged,1.1591074817214295,1.4141152e-06,69,113,0,0,0.892604,0.263350,0.628185,0.000019,0.001061,0.367834,0.000618,6,1,1,5,1,113,21,21,0,0,0.225486,0.003995,0.000777,0.529638,1.1591074555789329,0,6.7445902e-17,5.5535152e-14,5.1349798e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-05,1,0,Converged,1.1591074817214295,1.4141152e-06,69,69,44,0,0.786121,0.266624,0.518612,0.000024,0.001094,0.353040,0.000622,6,1,1,5,1,69,21,21,0,0,0.141075,0.004159,0.000743,0.531086,1.1591074555789329,0,7.8649191e-17,5.5885033e-14,5.1349798e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-05,0,0,Converged,1.1591074817214295,1.4141152e-06,69,113,0,0,0.882286,0.262056,0.619087,0.000019,0.001000,0.360680,0.000645,6,1,1,5,1,113,21,21,0,0,0.221875,0.005085,0.000895,0.531616,1.1591074555789329,0,6.7445902e-17,5.5535152e-14,5.1349798e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-06,1,0,Converged,1.1591074850435368,3.6300434e-08,77,77,51,0,0.824047,0.262845,0.560259,0.000022,0.000981,0.360725,0.000637,6,1,1,5,1,77,21,21,0,0,0.171667,0.004898,0.000931,0.532572,1.1591074555789329,0,7.6660601e-17,5.5884742e-14,2.5329346e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-06,0,0,Converged,1.1591074850435368,3.6300434e-08,77,128,0,0,0.930947,0.262577,0.667327,0.000023,0.001027,0.360473,0.000648,6,1,1,5,1,128,21,21,0,0,0.266122,0.005088,0.000955,0.534440,1.1591074555789329,0,6.5457312e-17,5.553486e-14,2.5329346e-16,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-08,1,0,Converged,1.1591074850435374,1.0325009e-09,125,125,97,0,0.909024,0.263444,0.644248,0.000018,0.001034,0.357315,0.000628,6,1,1,5,1,125,21,21,0,0,0.243837,0.008423,0.001176,0.533960,1.1591074555789329,0,8.225332e-17,5.6297141e-14,7.8391466e-17,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,0,1,1.0e-08,0,0,Converged,1.1591074850435374,1.032501e-09,125,222,0,0,1.115111,0.265271,0.848084,0.000018,0.001026,0.362605,0.000661,6,1,1,5,1,222,21,21,0,0,0.418466,0.008431,0.001167,0.531209,1.1591074555789329,0,7.6592484e-17,5.6268197e-14,7.8391466e-17,5.1474713e-16,0,0,0,0,0,0,0,0,0,0
wide-planet,0.5,1,0,1.0e-03,1,0,EventLocationLimited,1.1591902257554043,0.00044447822,93,93,66,0,1.036034,0.394311,0.641147,0.000019,0.001326,0.322896,0.001488,6,2,2,4,1,53,0,0,27,27,0.252434,0.028697,0.003187,0.717970,1.1591901996750307,0,9.4643513e-17,5.6021121e-14,9.0024938e-16,5.1478387e-16,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-03,0,0,EventLocationLimited,1.1591902257554041,0.00044447822,93,159,0,0,1.186116,0.385753,0.799273,0.000019,0.001069,0.319810,0.000692,6,2,2,4,1,82,0,0,27,27,0.408919,0.021410,0.002623,0.711410,1.1591901996750307,0,8.9739241e-17,5.6079576e-14,9.0024938e-16,5.1478387e-16,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-04,1,0,EventLocationLimited,1.1591902258251667,1.4117769e-06,93,93,66,0,1.012633,0.384300,0.626966,0.000023,0.001107,0.323973,0.000673,6,2,2,4,1,69,0,0,11,11,0.249216,0.025402,0.002720,0.729219,1.1591901996750307,0,9.2854086e-17,5.6052059e-14,8.4033266e-16,5.1478387e-16,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-04,0,0,EventLocationLimited,1.1591902258251665,1.4117769e-06,93,159,0,0,1.197689,0.383672,0.812935,0.000023,0.001012,0.318061,0.000705,6,2,2,4,1,113,0,0,11,11,0.426697,0.023795,0.002667,0.730030,1.1591901996750307,0,8.7951916e-17,5.6070631e-14,8.4033266e-16,5.1478387e-16,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-05,1,0,EventLocationLimited,1.1591902258251667,1.4117769e-06,93,93,66,0,0.996939,0.384833,0.610800,0.000023,0.000945,0.307535,0.000636,6,2,2,4,1,69,0,0,10,10,0.251514,0.023942,0.002584,0.744243,1.1591901996750307,0,9.2854086e-17,5.6052059e-14,8.4033266e-16,5.1478387e-16,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-05,0,0,EventLocationLimited,1.1591902258251665,1.4117769e-06,93,159,0,0,1.174773,0.392428,0.781283,0.000023,0.001105,0.302800,0.000648,6,2,2,4,1,113,0,0,10,10,0.412932,0.022909,0.002493,0.712720,1.1591901996750307,0,8.7951916e-17,5.6070631e-14,8.4033266e-16,5.1478387e-16,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-06,1,0,EventLocationLimited,1.1591902291417386,3.6265951e-08,93,93,66,0,1.003069,0.391363,0.610404,0.000023,0.001082,0.317238,0.000661,6,2,2,4,1,77,0,0,2,2,0.245581,0.020121,0.002397,0.715255,1.1591901996750307,0,9.2692141e-17,5.6044398e-14,3.2394168e-16,5.1478387e-16,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-06,0,0,EventLocationLimited,1.1591902291417384,3.6265952e-08,93,159,0,0,1.191743,0.388083,0.802641,0.000021,0.001006,0.323679,0.000634,6,2,2,4,1,128,0,0,2,2,0.411350,0.023939,0.002482,0.715859,1.1591901996750307,0,8.7789971e-17,5.606297e-14,3.2394168e-16,5.1478387e-16,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-08,1,0,EventLocationLimited,1.1591902291417391,1.3823856e-08,93,93,66,0,0.994000,0.386584,0.606108,0.000022,0.001017,0.314539,0.000630,6,2,2,4,1,0,0,0,2,2,0.244640,0.019887,0.002346,0.712161,1.1591901996750307,0,9.279164e-17,5.6039591e-14,2.0319571e-16,5.1478387e-16,-0.27590314071364408,-0.027833463596110605,0.0024651817985172461,1.5224415421212334,-0.0043250543493133621,4.6330763e-06,3.4547491e-07,6.0155699e-06,1.3335485e-05,2.1367323e-06
wide-planet,0.5,1,0,1.0e-08,0,0,EventLocationLimited,1.1591902291417389,1.3823856e-08,93,159,0,0,1.180867,0.384072,0.795750,0.000023,0.001044,0.308950,0.000634,6,2,2,4,1,0,0,0,2,2,0.420364,0.023761,0.002437,0.716832,1.1591901996750307,0,8.7889471e-17,5.6058163e-14,2.0319571e-16,5.1478387e-16,-0.27590314070820043,-0.02783346359571991,0.0024651818034843562,1.5224415421276782,-0.0043250543493110298,4.6330777e-06,3.4547497e-07,6.0155637e-06,1.3335492e-05,2.1367323e-06
wide-planet,0.5,1,1,1.0e-03,1,0,EventLocationLimited,1.1591074816517033,0.0004442461,93,93,66,0,1.039867,0.270623,0.711387,0.000088,0.002695,0.372780,0.001892,6,1,1,5,1,53,0,0,27,27,0.268431,0.031231,0.003144,0.645576,1.1591074555789329,0,8.2982133e-17,5.5516311e-14,5.767429e-16,5.1474713e-16,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-03,0,0,EventLocationLimited,1.1591074816517033,0.0004442461,93,159,0,0,1.182191,0.267311,0.913116,0.000024,0.001009,0.377040,0.000695,6,1,1,5,1,82,0,0,27,27,0.459475,0.027393,0.003097,0.611670,1.1591074555789329,0,8.5774462e-17,5.5197583e-14,5.767429e-16,5.1474713e-16,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-04,1,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,93,66,0,0.951666,0.266284,0.684144,0.000021,0.001102,0.362112,0.000687,6,1,1,5,1,69,0,0,11,11,0.266549,0.024013,0.002773,0.605781,1.1591074555789329,0,8.2516315e-17,5.5885033e-14,5.1349798e-16,5.1474713e-16,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-04,0,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,159,0,0,1.179647,0.265139,0.913059,0.000023,0.001129,0.362550,0.000667,6,1,1,5,1,113,0,0,11,11,0.475186,0.026487,0.002872,0.631519,1.1591074555789329,0,8.5308644e-17,5.5535152e-14,5.1349798e-16,5.1474713e-16,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-05,1,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,93,66,0,0.954676,0.263589,0.689898,0.000020,0.001071,0.365429,0.000642,6,1,1,5,1,69,0,0,10,10,0.273063,0.021068,0.002429,0.640658,1.1591074555789329,0,8.2516315e-17,5.5885033e-14,5.1349798e-16,5.1474713e-16,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-05,0,0,EventLocationLimited,1.1591074817214295,1.4141152e-06,93,159,0,0,1.157855,0.271888,0.884610,0.000022,0.001118,0.370662,0.000645,6,1,1,5,1,113,0,0,10,10,0.444536,0.022173,0.002437,0.606398,1.1591074555789329,0,8.5308644e-17,5.5535152e-14,5.1349798e-16,5.1474713e-16,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-06,1,0,EventLocationLimited,1.1591074850435368,3.6300434e-08,93,93,66,0,0.954138,0.261540,0.691478,0.000019,0.001051,0.359212,0.000645,6,1,1,5,1,77,0,0,2,2,0.277091,0.024550,0.002525,0.601698,1.1591074555789329,0,8.0527626e-17,5.5884742e-14,2.5329346e-16,5.1474713e-16,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-06,0,0,EventLocationLimited,1.1591074850435368,3.6300434e-08,93,159,0,0,1.168992,0.266900,0.900631,0.000024,0.001025,0.371440,0.000682,6,1,1,5,1,128,0,0,2,2,0.454202,0.026525,0.002583,0.615947,1.1591074555789329,0,8.3319955e-17,5.553486e-14,2.5329346e-16,5.1474713e-16,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
wide-planet,0.5,1,1,1.0e-08,1,0,EventLocationLimited,1.159107485043537,1.3820576e-08,93,93,66,0,0.943430,0.270383,0.671988,0.000024,0.001084,0.354770,0.000640,6,1,1,5,1,0,0,0,2,2,0.264611,0.022606,0.002364,0.612041,1.1591074555789329,0,8.002535e-17,5.5893825e-14,1.9225801e-16,5.1474713e-16,-0.27572420252338198,-0.027822735135412616,0.0024631730292778297,1.5230168622136384,-0.0043277265319531261,4.7560028e-06,3.5417039e-07,6.1384443e-06,1.2334707e-05,1.1815865e-06
wide-planet,0.5,1,1,1.0e-08,0,0,EventLocationLimited,1.159107485043537,1.3820576e-08,93,159,0,0,1.145452,0.265680,0.878433,0.000022,0.001141,0.365624,0.000647,6,1,1,5,1,0,0,0,2,2,0.444702,0.020742,0.002187,0.606022,1.1591074555789329,0,8.2817679e-17,5.5543944e-14,1.9225801e-16,5.1474713e-16,-0.27572420252199747,-0.027822735135320603,0.0024631730344801058,1.5230168622279949,-0.004327726531960294,4.7559916e-06,3.541697e-07,6.1384263e-06,1.2334691e-05,1.1815864e-06
cusp-approach,0.0,0,0,1.0e-03,1,0,Converged,1.5003323150038625,9.2434261e-05,76,76,43,0,1.111549,0.526117,0.584260,0.000018,0.001603,0.464335,0.001998,6,0,0,6,1,76,28,28,0,0,0.078725,0.005739,0.001324,0.433624,1.5003468384136418,0,0,7.5398706e-14,9.5210651e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-03,0,0,Converged,1.5003323150038625,9.2434261e-05,76,119,0,0,1.127490,0.513129,0.613283,0.000018,0.001005,0.457182,0.001001,6,0,0,6,1,119,28,28,0,0,0.104889,0.005122,0.001124,0.435795,1.5003468384136418,0,0,7.5336002e-14,9.5210651e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-04,1,0,Converged,1.5003323150038625,9.2434261e-05,76,76,43,0,1.066205,0.512324,0.552589,0.000019,0.000948,0.452001,0.000915,6,0,0,6,1,76,28,28,0,0,0.073224,0.004741,0.000996,0.434956,1.5003468384136418,0,0,7.5398706e-14,9.5210651e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-04,0,0,Converged,1.5003323150038625,9.2434261e-05,76,119,0,0,1.132131,0.522775,0.608311,0.000020,0.000935,0.462941,0.000834,6,0,0,6,1,119,28,28,0,0,0.106693,0.004881,0.000993,0.430454,1.5003468384136418,0,0,7.5336002e-14,9.5210651e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-05,1,0,Converged,1.5003323149952019,1.2449305e-05,108,108,73,0,1.098264,0.510735,0.586210,0.000020,0.000943,0.450630,0.000833,6,0,0,6,1,108,28,28,0,0,0.098053,0.006882,0.001279,0.425506,1.5003468384136418,0,0,7.5267597e-14,9.4498371e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-05,0,0,Converged,1.5003323149952019,1.2449305e-05,108,181,0,0,1.191880,0.513387,0.677265,0.000018,0.000912,0.462283,0.000855,6,0,0,6,1,181,28,28,0,0,0.148694,0.006568,0.001243,0.432044,1.5003468384136418,0,0,7.5195562e-14,9.4498371e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-06,1,0,Converged,1.5003323149921395,3.8981846e-08,124,124,88,0,1.144355,0.510452,0.632143,0.000020,0.000918,0.472496,0.000832,6,0,0,6,1,124,28,28,0,0,0.117206,0.008108,0.001426,0.432284,1.5003468384136418,0,0,7.52743e-14,9.4397669e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-06,0,0,Converged,1.5003323149921395,3.8981846e-08,124,212,0,0,1.235160,0.518834,0.714935,0.000021,0.000898,0.454751,0.000787,6,0,0,6,1,212,28,28,0,0,0.182486,0.014713,0.001471,0.429608,1.5003468384136418,0,0,7.5202514e-14,9.4397669e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-08,1,0,Converged,1.5003323149921415,6.9020588e-10,156,156,119,0,1.176603,0.516233,0.658302,0.000020,0.000953,0.459369,0.000852,6,0,0,6,1,156,28,28,0,0,0.142323,0.012556,0.001596,0.435349,1.5003468384136418,0,0,7.4080727e-14,9.2923898e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,0,1.0e-08,0,0,Converged,1.5003323149921415,6.9020588e-10,156,275,0,0,2.180874,0.512250,1.666820,0.000018,0.000924,0.470408,0.000825,6,0,0,6,1,275,28,28,0,0,0.228575,0.013060,0.001611,0.440208,1.5003468384136418,0,0,7.407798e-14,9.2923898e-15,6.6628139e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-03,1,0,Converged,1.4998202014623159,9.2983709e-05,76,76,43,0,0.870570,0.266609,0.602457,0.000021,0.001022,0.456067,0.001435,6,0,0,6,1,76,28,28,0,0,0.116900,0.005753,0.001059,0.490626,1.4998346927810771,0,0,7.4608854e-14,9.8647099e-15,6.6605397e-16,0,0,0,0,0,0,0,0,0,0
cusp-approach,0.0,0,1,1.0e-03,0,0,Converged,1.4998202014623165,9.2983709e-05,76,119,0,0,0.922304,0.261367,0.659573,0.000019,0.000858,0.454502,0.000804,6,0,0,6,1,119,28,28,0,0,0.167570,0.005166,0.001034,0.488527,1.4998346927810771,0,0,7.4606827e-14,9.8647099e-15,6.6605397e-16,0,0,0,0,0,0,0,0,0,0
