sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
67 2 0.013266 0.014132 0.019574000000000001 0.83232399999999995 1 1 1
69 0 0.012609 0 0.010240000000000001 0 1 0 0
69 1 0.012609 0.0064530000000000004 0.010264000000000001 0 1 0 0
69 2 0.012609 0.012896000000000001 0.010031999999999999 0 1 0 0
70 0 0.010858 0 0.0098809999999999992 0 1 0 0
70 1 0.010858 0.0064469999999999996 0.0099039999999999996 0 1 0 0
70 2 0.010858 0.012884 0.0098279999999999999 0 1 0 0
71 0 0.0097280000000000005 0 0.0096319999999999999 0 1 0 0
71 1 0.0097280000000000005 0.0064650000000000003 0.011129999999999999 0 1 0 0
71 2 0.0097280000000000005 0.012917000000000001 0.011154000000000001 0 1 0 0
73 0 0.010756 0 0.019615 0.77574100000000001 1 1 1
73 1 0.010756 0.0064900000000000001 0.019687 0.76632100000000003 1 1 1
73 2 0.010756 0.012965000000000001 0.0195 0.75989700000000004 1 1 1
74 0 0.012449999999999999 0 0.019383000000000001 0.76650200000000002 1 1 1
74 1 0.012449999999999999 0.007809 0.019862000000000001 0.78417599999999998 1 1 1
74 2 0.012449999999999999 0.015633000000000001 0.019845000000000002 0.76808500000000002 1 1 1
75 0 0.012694 0 0.019854 0.76167399999999996 1 1 1
75 1 0.012694 0.0064970000000000002 0.019514 0.75801200000000002 1 1 1
75 2 0.012694 0.012969999999999999 0.019297000000000002 0.75874200000000003 1 1 1
77 0 0.013894 0 0.020577000000000002 0.91559199999999996 1 1 1
77 1 0.013894 0.0076909999999999999 0.020427000000000001 0.91062299999999996 1 1 1
77 2 0.013894 0.015325 0.020208 0.90940699999999997 1 1 1
78 0 0.013677 0 0.020407999999999999 0.91145799999999999 1 1 1
78 1 0.013677 0.0077270000000000004 0.020199999999999999 0.90591900000000003 1 1 1
78 2 0.013677 0.014190000000000001 0.019996 0.905474 1 1 1
79 0 0.012153000000000001 0 0.019944 0.90657900000000002 1 1 1
79 1 0.012153000000000001 0.0064790000000000004 0.019959999999999999 0.90402499999999997 1 1 1
79 2 0.012153000000000001 0.012942 0.019813000000000001 0.90309899999999999 1 1 1
81 0 0.015715 0 0.012373 0 1 0 0
81 1 0.015715 0.0078799999999999999 0.012037000000000001 0 1 0 0
