case profile db epoch whole mu ok nodes topology setup physics estimator scheduler struct expand presearch real qf residual completeness classification soft probes arc endpoint k rescue trajectory_pos bracket_attempts bracket_successes native_ms native_calls native_pass native_violations native_root_pass native_root_violations solve_total radial_total prepare conjugate metadata chart diagnostic noise_checks noise_all noise_first noise_ratio noise_valid rootpair_calls rootpair_success rootpair_cold predictor_reject newton_reject branch_reject tmax_reject vfloor_reject newton_iterations newton_pairs_accepted quartic_cold quartic_warm rootpair_ms
150 linear 4 0 0.465503 6.9640998645597483 1 111 0.149086 0.016899999999999998 0.26691900000000002 0.0070969999999999991 0.0017289999999999999 0.0027420000000000001 0.0097590000000000003 0.065381999999999996 0.020674000000000001 0 0.0063920000000000001 0.0010449999999999999 0.001003 0.000388 0.0037020000000000004 0.11285600000000003 0.044888999999999957 0.018669000000000015 0 0 0 0 0.003055 1 0 0 13 0 0.099222000000000005 0.143039 0.000843 0.0025950000000000001 0.020753000000000001 0.0014549999999999999 0 0 0 0 0 0 92 64 28 4 3 7 0 0 343 85 9 38 0.07080599999999998
150 linear 4 7 4.5548019999999996 6.446614185813595 1 119 4.1233880000000003 0.023026999999999999 0.36497600000000024 0.0089289999999999994 0.0019950000000000002 0.002545 0.0094500000000000001 0.0074720000000000003 0.019569 0 4.0180670000000003 0.0020639999999999999 0.0016669999999999999 0.00037300000000000001 0.0051519999999999995 0.16503999999999999 0.045983999999999969 0.021864999999999992 0 1 4 4 0.0028500000000000001 1 0 0 13 0 4.055771 4.1110429999999996 0.00149 0.0035560000000000001 0.021246000000000001 0.004751 0 1 1 8 0.0017392238460127852 1 91 59 32 5 0 5 1 0 297 74 9 51 0.10692999999999998
150 linear 4 15 0.41503099999999998 5.9499499783906993 1 103 0.119593 0.017128000000000001 0.24904800000000005 0.0056610000000000011 0.0011650000000000002 0.0074619999999999999 0.017940000000000001 0.010573000000000001 0.025617000000000001 0 0.0094619999999999999 0.0009990000000000001 0.00096599999999999995 0.000281 0.0036099999999999999 0.109399 0.041962000000000027 0.016961000000000011 0 2 4 4 0.004725 1 0 0 13 0 0.057500000000000002 0.113374 0.0037989999999999999 0.002366 0.019389000000000003 0.001364 0 1 1 8 0.0019264220198488724 1 85 57 28 5 1 6 1 0 287 71 9 37 0.070201
150 linear 4 23 0.401505 5.5299977048721347 1 111 0.088386000000000006 0.015458 0.26798500000000003 0.0061570000000000001 0.0013479999999999998 0.002317 0.0086219999999999995 0.0073049999999999999 0.022797999999999999 0 0.006888 0.00086499999999999999 0.00097299999999999991 0.00031700000000000001 0.0033660000000000001 0.12121100000000001 0.040334999999999968 0.016267000000000004 0 3 3 3 0.0030469999999999998 1 0 0 13 0 0.043624999999999997 0.083114999999999994 0.001475 0.0020579999999999999 0.019572000000000003 0.001214 0 1 1 8 0.0015755095481110822 1 77 45 32 4 2 6 1 0 211 50 9 57 0.068990999999999997
150 uniform 0 0 0.51400000000000001 22.932390997044298 1 121 0.290686 0.010088 0.18427000000000004 0.0082830000000000004 0.001258 0.002699 0.0090740000000000005 0.083025000000000002 0.021839999999999998 0 0.013082999999999999 0.00093599999999999998 0.12260099999999999 0.0025829999999999998 0.003297 0.11361900000000001 0.048855999999999941 0 0 0 0 0 0.0028660000000000001 1 0 0 10 0 0.12582699999999999 0.283584 0.001047 0.003692 0.012317000000000002 0.0011620000000000001 0 0 0 0 0 0 92 62 30 4 2 6 0 2 412 100 7 52 0.063851999999999992
150 uniform 0 7 0.400588 22.764289232683566 1 114 0.19109599999999999 0.0090539999999999995 0.17188299999999995 0.0069899999999999997 0.001126 0.002715 0.0089859999999999992 0.0064149999999999997 0.021281999999999999 0 0.012951000000000001 0.001088 0.103578 0.00078700000000000005 0.0031029999999999999 0.10580600000000001 0.045460999999999967 0 0 1 1 1 0.003078 1 0 0 10 0 0.049381000000000001 0.18514900000000001 0.0014189999999999999 0.0038509999999999998 0.011892 0.0012620000000000001 0 0 0 0 0 0 85 56 29 4 2 6 0 2 396 94 6 52 0.05905599999999997
150 uniform 0 15 0.30367699999999997 22.351012452582285 1 114 0.098649000000000001 0.008097 0.16940999999999998 0.0065539999999999999 0.0010170000000000001 0.0027269999999999998 0.0088249999999999995 0.006914 0.023068000000000002 0 0.013450999999999999 0.0010679999999999999 0.0094540000000000006 0.001547 0.0029389999999999998 0.10422700000000004 0.04456699999999994 0 0 2 1 1 0.003104 1 0 0 10 0 0.051923999999999998 0.093682000000000001 0.001341 0.0038110000000000002 0.011933000000000001 0.0012149999999999999 0 0 0 0 0 0 84 54 30 5 2 7 0 3 387 91 6 54 0.057120999999999984
150 uniform 0 23 0.27677400000000002 21.682014746750163 1 107 0.096918000000000004 0.0080850000000000002 0.14584000000000005 0.0060639999999999999 0.001042 0.0024970000000000001 0.0089429999999999996 0.0060309999999999999 0.023900999999999999 0 0.012855999999999999 0.001088 0.0093810000000000004 0.0011490000000000001 0.0027030000000000001 0.087230999999999975 0.039335000000000002 0 0 3 1 1 0.0029780000000000002 1 0 0 10 0 0.051297000000000002 0.092147000000000007 0.0015 0.0037590000000000002 0.012226000000000001 0.001178 0 0 0 0 0 0 81 54 27 5 2 7 0 3 381 90 5 48 0.047998999999999979
150 uniform 1 0 0.27405000000000002 1.1851400695461269 1 58 0.18545400000000001 0.0073530000000000002 0.066830999999999988 0.002666 0.00075500000000000003 0.0028990000000000001 0.0096869999999999994 0.104085 0.024337999999999999 0 0.013315 0.00099500000000000001 0.00043099999999999996 0.001789 0.0030160000000000005 0.037897999999999994 0.020140000000000002 0 0 0 0 0 0.002977 1 0 0 10 0 0.15057200000000001 0.17948900000000001 0.00084400000000000002 0.0046610000000000002 0.0083899999999999999 5.5000000000000002e-05 0 0 0 0 0 0 58 50 8 2 0 2 0 0 170 50 6 2 0.030622
150 uniform 1 7 0.174012 1.1947705692884691 1 58 0.082785999999999998 0.0064079999999999996 0.070528999999999994 0.002454 0.00075599999999999994 0.0026389999999999999 0.0086759999999999997 0.0056319999999999999 0.023359000000000001 0 0.012681 0.00087900000000000001 0.00042299999999999998 0.0014270000000000001 0.0030340000000000002 0.043091999999999998 0.018709999999999997 0 0 1 4 4 0.0029789999999999999 1 0 0 10 0 0.050301999999999999 0.077128000000000002 0.001415 0.0041479999999999998 0.00809 3.6000000000000001e-05 0 0 0 0 0 0 58 50 8 2 0 2 0 0 167 50 6 2 0.036068000000000017
150 uniform 1 15 0.172489 1.2021949748432321 1 58 0.077913999999999997 0.0062839999999999997 0.074368999999999977 0.0023230000000000004 0.00072399999999999993 0.0024489999999999998 0.0085319999999999997 0.0043319999999999999 0.022402999999999999 0 0.012094000000000001 0.00083600000000000005 0.000388 0.0013339999999999999 0.0029349999999999997 0.047284000000000007 0.018288999999999993 0 0 2 4 4 0.0029689999999999999 1 0 0 10 0 0.047335000000000002 0.072758000000000003 0.0013010000000000001 0.0041970000000000002 0.0077480000000000005 3.4999999999999997e-05 0 0 0 0 0 0 58 50 8 2 0 2 0 0 171 50 6 2 0.040301999999999991
150 uniform 1 23 0.16309100000000001 1.2068842205760317 1 58 0.075271000000000005 0.0060489999999999997 0.068337999999999996 0.0021979999999999999 0.00064399999999999993 0.002264 0.0077660000000000003 0.0042989999999999999 0.022391000000000001 0 0.011780000000000001 0.00084900000000000004 0.00037399999999999998 0.001225 0.0028810000000000003 0.041550999999999998 0.017989000000000005 0 0 3 4 4 0.0028890000000000001 1 0 0 10 0 0.046559000000000003 0.070403999999999994 0.0011670000000000001 0.0038860000000000001 0.0077429999999999999 2.5000000000000001e-05 0 0 0 0 0 0 58 50 8 2 0 2 0 0 174 50 6 2 0.034678999999999995
150 uniform 2 0 0.271285 1.1168620205521314 1 52 0.18385799999999999 0.0096880000000000004 0.062444 0.0027779999999999997 0.00089100000000000008 0.0024689999999999998 0.0086440000000000006 0.105142 0.023295 0 0.012078 0.00085800000000000004 0.00057900000000000009 0.0011349999999999999 0.0031099999999999999 0.036078999999999986 0.018497 0 0 0 0 0 0.0030040000000000002 1 0 0 10 0 0.14769499999999999 0.17825299999999999 0.00078100000000000001 0.0033059999999999999 0.011361999999999999 4.0000000000000003e-05 0 0 0 0 0 0 52 45 7 3 0 3 0 0 157 45 4 3 0.029845
150 uniform 2 7 0.17247699999999999 1.1174043684840604 1 52 0.082188999999999998 0.0090849999999999993 0.066071000000000005 0.0025820000000000001 0.00074399999999999998 0.0024940000000000001 0.0084779999999999994 0.0046800000000000001 0.022145000000000001 0 0.012070000000000001 0.00089300000000000002 0.00058799999999999998 0.001109 0.0030330000000000005 0.040280000000000003 0.017936000000000001 0 0 1 5 5 0.002977 1 0 0 10 0 0.046528 0.076920000000000002 0.0013290000000000001 0.0032009999999999999 0.011464 2.5000000000000001e-05 0 0 0 0 0 0 52 45 7 3 0 3 0 0 158 45 4 3 0.033934999999999993
150 uniform 2 15 0.171266 1.1162636796188314 1 52 0.080684000000000006 0.0088970000000000004 0.067009999999999986 0.0023210000000000001 0.00068800000000000003 0.002261 0.007986 0.0053930000000000002 0.022307 0 0.012089000000000001 0.00082799999999999996 0.00058999999999999992 0.001023 0.0029090000000000001 0.04042299999999998 0.018713999999999988 0 0 2 5 5 0.0029889999999999999 1 0 0 10 0 0.047058000000000003 0.075775999999999996 0.00114 0.0031120000000000002 0.011143 2.4000000000000001e-05 0 0 0 0 0 0 52 45 7 3 0 3 0 0 158 45 4 3 0.034223999999999984
150 uniform 2 23 0.16794799999999999 1.1132124242262287 1 52 0.079801999999999998 0.0087880000000000007 0.064923999999999996 0.0024329999999999998 0.00065499999999999998 0.0022139999999999998 0.0075160000000000001 0.0057369999999999999 0.022859000000000001 0 0.011912000000000001 0.00076400000000000003 0.00059800000000000001 0.00092900000000000003 0.002882 0.039576999999999994 0.017534999999999999 0 0 3 5 5 0.0029750000000000002 1 0 0 10 0 0.047577000000000001 0.075011999999999995 0.001114 0.003032 0.010961 1.9000000000000001e-05 0 0 0 0 0 0 52 45 7 3 0 3 0 0 159 45 4 3 0.033294999999999998
150 uniform 3 0 0.24992300000000001 1.0996347471767645 1 45 0.17702899999999999 0.0086569999999999998 0.049674000000000031 0.0021900000000000001 0.00072599999999999997 0.0021900000000000001 0.0075779999999999997 0.103091 0.020719000000000001 0 0.011815000000000001 0.000767 0.00059699999999999998 0.0011770000000000001 0.0029859999999999999 0.028240000000000008 0.014637999999999998 0 0 0 0 0 0.0029789999999999999 1 0 0 10 0 0.14274700000000001 0.17149500000000001 0.00088599999999999996 0.0032469999999999999 0.011115 1.5999999999999999e-05 0 0 0 0 0 0 45 39 6 3 0 3 0 0 138 39 3 3 0.02283799999999999
150 uniform 3 7 0.15829799999999999 1.0988644992658543 1 45 0.077825000000000005 0.011566 0.054244999999999988 0.002258 0.00064500000000000007 0.0022499999999999998 0.0075069999999999998 0.0051460000000000004 0.020067999999999999 0 0.011653 0.00093499999999999996 0.00058599999999999993 0.00096199999999999996 0.003019 0.033630999999999987 0.013794999999999997 0 0 1 5 5 0.002931 1 0 0 10 0 0.044586000000000001 0.072821999999999998 0.0012639999999999999 0.003297 0.011082 2.9e-05 0 0 0 0 0 0 45 39 6 3 0 3 0 0 138 39 3 3 0.028129999999999992
150 uniform 3 15 0.15151200000000001 1.0971008053702485 1 45 0.076633999999999994 0.0087039999999999999 0.051541000000000017 0.0023740000000000002 0.00059400000000000002 0.0021710000000000002 0.0073720000000000001 0.0054879999999999998 0.020348000000000002 0 0.011415 0.00079799999999999999 0.00058499999999999991 0.00089099999999999997 0.0029679999999999997 0.029706000000000003 0.014998000000000003 0 0 2 5 5 0.0029290000000000002 1 0 0 10 0 0.044582999999999998 0.071629999999999999 0.001157 0.0031510000000000002 0.010763999999999999 2.5999999999999998e-05 0 0 0 0 0 0 45 39 6 3 0 3 0 0 139 39 3 3 0.024242000000000007
150 uniform 3 23 0.15640200000000001 1.0945509140650522 1 45 0.076261999999999996 0.0081530000000000005 0.057556999999999997 0.0022899999999999999 0.00058 0.0021700000000000001 0.0073210000000000003 0.0064530000000000004 0.019907000000000001 0 0.011551000000000001 0.00070100000000000002 0.00058799999999999998 0.00085700000000000001 0.002859 0.036111999999999998 0.014659999999999996 0 0 3 5 5 0.0029030000000000002 1 0 0 10 0 0.044838999999999997 0.071563000000000002 0.001083 0.0030309999999999998 0.010721 2.4000000000000001e-05 0 1 1 8 0.0012974906901038188 1 45 39 6 3 0 3 0 0 139 39 3 3 0.030617000000000005
150 uniform 4 0 0.37191099999999999 7.0047551331900246 1 111 0.148422 0.016759 0.17570100000000002 0.0060280000000000004 0.0015410000000000001 0.0028059999999999999 0.0093650000000000001 0.065267000000000006 0.020448000000000001 0 0.0065659999999999998 0.0010380000000000001 0.00095600000000000004 0.00039100000000000002 0.0038080000000000002 0.11225000000000004 0.044896999999999986 0 0 0 0 0 0.0030170000000000002 1 0 0 13 0 0.098878999999999995 0.14213000000000001 0.00080900000000000004 0.002542 0.020570999999999999 0.001428 0 0 0 0 0 0 92 64 28 4 3 7 0 0 343 85 9 38 0.070153999999999994
150 uniform 4 7 0.33190900000000001 6.4782503149438275 1 119 0.086298 0.015956000000000001 0.19662700000000014 0.0068070000000000006 0.001519 0.002503 0.0090969999999999992 0.0071850000000000004 0.019508000000000001 0 0.0062059999999999997 0.00095500000000000001 0.001011 0.00033 0.0036780000000000003 0.13485399999999997 0.042350999999999993 0 0 1 4 4 0.0029369999999999999 1 0 0 13 0 0.039585000000000002 0.080435000000000006 0.0013140000000000001 0.0022469999999999999 0.019828999999999999 0.001253 0 1 1 8 0.0017392238460127852 1 91 59 32 5 0 5 1 0 297 74 9 51 0.087058000000000038
150 uniform 4 15 0.32273299999999999 5.9743421183833698 1 119 0.087093000000000004 0.015450999999999999 0.18801400000000007 0.0062940000000000001 0.0014550000000000001 0.0027109999999999999 0.0093930000000000003 0.0076930000000000002 0.020108000000000001 0 0.0066319999999999999 0.0010809999999999999 0.00095199999999999994 0.00024600000000000002 0.0036470000000000005 0.12308900000000002 0.045543000000000021 0 0 2 4 4 0.0030100000000000001 1 0 0 13 0 0.041284000000000001 0.081642000000000006 0.00124 0.0022950000000000002 0.019421000000000001 0.001224 0 1 1 8 0.0019264220198488724 1 90 57 33 5 1 6 1 0 287 71 9 53 0.075316000000000008
150 uniform 4 23 0.30762 5.5494080169881075 1 111 0.084974999999999995 0.01524 0.17798699999999995 0.0053689999999999996 0.001402 0.0024299999999999999 0.0088450000000000004 0.0074320000000000002 0.019611 0 0.0068089999999999999 0.00093000000000000005 0.00097199999999999988 0.00029100000000000003 0.0035470000000000007 0.11983500000000001 0.040208999999999967 0 0 3 3 3 0.003052 1 0 0 13 0 0.040244000000000002 0.079626000000000002 0.0012080000000000001 0.0020720000000000001 0.019269000000000001 0.001189 0 1 1 8 0.0015755095481110822 1 77 45 32 4 2 6 1 0 211 50 9 57 0.068215999999999971
151 linear 0 0 0.27134200000000003 20.537704741835075 1 52 0.17360300000000001 0.014666 0.068161000000000013 0.003274 0.00086200000000000003 0.002947 0.0091160000000000008 0.089268 0.023415999999999999 0 0.013084 0.00107 0.00056900000000000006 0.001384 0.0032339999999999995 0.036504999999999975 0.013829000000000001 0.0061149999999999989 0 0 0 0 0.0030170000000000002 1 0 0 10 0 0.13425400000000001 0.16744000000000001 0.000843 0.0044289999999999998 0.012778999999999999 2.5999999999999998e-05 0 0 0 0 0 0 52 45 7 3 0 3 0 0 168 45 4 3 0.029968000000000009
151 linear 0 7 0.18996399999999999 20.175789399049297 1 52 0.085996000000000003 0.0090010000000000003 0.080314999999999984 0.0031570000000000001 0.00069699999999999992 0.0025019999999999999 0.0085159999999999993 0.0066090000000000003 0.022352 0 0.011979 0.00096000000000000002 0.00057200000000000003 0.0011839999999999999 0.0030520000000000005 0.050065000000000005 0.012564999999999998 0.0061240000000000001 0 1 16 16 0.0029320000000000001 1 0 0 10 0 0.049331 0.080463000000000007 0.0013209999999999999 0.0038539999999999998 0.011970999999999999 2.5000000000000001e-05 0 1 1 8 0.0013818532720987881 1 52 45 7 3 0 3 0 0 167 45 4 3 0.043583999999999984
151 linear 0 15 0.18308199999999999 19.729987107954919 1 52 0.082947000000000007 0.0086040000000000005 0.077216999999999994 0.002911 0.00074800000000000008 0.0024450000000000001 0.0081530000000000005 0.00628 0.022200000000000001 0 0.011977 0.00089300000000000002 0.00059500000000000004 0.0011280000000000001 0.0029570000000000009 0.047428000000000019 0.012248000000000002 0.006111000000000001 0 2 16 16 0.0029889999999999999 1 0 0 10 0 0.048482999999999998 0.077905000000000002 0.0014090000000000001 0.0035769999999999999 0.011399000000000001 2.3e-05 0 1 1 8 0.0015260466465092843 1 52 45 7 3 0 3 0 0 167 45 4 3 0.041190999999999992
151 linear 0 23 0.18518899999999999 19.254817041965637 1 52 0.082353999999999997 0.0086949999999999996 0.079440000000000038 0.0029360000000000002 0.00075900000000000002 0.0023509999999999998 0.0080169999999999998 0.0063889999999999997 0.021840999999999999 0 0.011557 0.0009810000000000001 0.00060400000000000004 0.0010939999999999999 0.0029840000000000005 0.048836999999999985 0.012934999999999999 0.0061340000000000006 0 3 15 15 0.00296 1 0 0 10 0 0.047722000000000001 0.077300999999999995 0.0011529999999999999 0.0036540000000000001 0.011976000000000001 2.4000000000000001e-05 0 1 1 8 0.0016774655236212899 1 52 45 7 3 0 3 0 0 167 45 4 3 0.042373000000000001
151 linear 1 0 0.61867899999999998 50.44497611835839 1 82 0.44492199999999998 0.014017999999999999 0.13249000000000002 0.005765000000000001 0.0011100000000000001 0.0027490000000000001 0.0092499999999999995 0.12470299999999999 0.023387000000000002 0 0.017283 0.0010120000000000001 0.22907299999999997 0.001163 0.0034959999999999995 0.067828999999999973 0.029141000000000018 0.013307000000000005 0 0 0 0 0.0029979999999999998 1 0 0 8 0 0.173261 0.43876300000000001 0.00086700000000000004 0.0037439999999999999 0.016229 3.4999999999999997e-05 0 0 0 0 0 0 78 65 13 5 0 5 0 0 316 94 6 11 0.047742
151 linear 1 7 0.38594400000000001 44.59505361468544 1 74 0.19357199999999999 0.013102000000000001 0.15703099999999995 0.0044780000000000002 0.001091 0.002441 0.0086429999999999996 0.0068259999999999996 0.021946 0 0.016230000000000001 0.00090499999999999999 0.10023499999999999 0.001034 0.0034590000000000003 0.105341 0.022960999999999995 0.010472000000000002 0 1 48 48 0.0029559999999999999 1 0 0 8 0 0.052956000000000003 0.187587 0.001317 0.0035569999999999998 0.015577000000000001 2.9e-05 0 1 1 8 0.0022254859738871139 1 70 59 11 3 0 3 0 0 250 73 6 9 0.087378999999999998
151 linear 1 15 0.40429700000000002 37.381883514586917 1 74 0.20815500000000001 0.012671999999999999 0.16138299999999994 0.0044520000000000002 0.0011330000000000001 0.0023649999999999999 0.0083809999999999996 0.0065989999999999998 0.022447000000000002 0 0.015907999999999999 0.00098799999999999995 0.115551 0.00096000000000000002 0.0032580000000000005 0.10940000000000004 0.023540999999999999 0.010475000000000002 0 2 48 48 0.002918 1 0 0 8 0 0.052928000000000003 0.20261599999999999 0.001343 0.0034429999999999999 0.015796000000000001 2.4000000000000001e-05 0 1 1 8 0.002238155326217045 1 70 59 11 3 0 3 0 0 250 73 6 9 0.091453000000000007
151 linear 1 23 0.54127099999999995 30.031603362515611 1 74 0.3503 0.01315 0.15612399999999999 0.0041379999999999993 0.0012539999999999999 0.0024620000000000002 0.0086829999999999997 0.0063359999999999996 0.022460000000000001 0 0.016725 0.00088400000000000002 0.257797 0.00094899999999999997 0.0030470000000000002 0.10332999999999998 0.024219999999999992 0.010495999999999998 0 3 48 48 0.0029160000000000002 1 0 0 8 0 0.053496000000000002 0.34498699999999999 0.00123 0.0036340000000000001 0.015454000000000001 2.8e-05 0 1 1 8 0.0029681909247584221 1 70 59 11 3 0 3 0 0 237 73 6 9 0.08551300000000002
151 linear 2 0 0.51144800000000001 44.449426991989384 1 105 0.31194 0.016681000000000001 0.14956100000000006 0.0070349999999999996 0.0017880000000000001 0.002457 0.0085419999999999992 0.118294 0.022808999999999999 0 0.012736000000000001 0.00094899999999999997 0.104834 0.00073200000000000001 0.0037149999999999996 0.073671999999999974 0.035475999999999973 0.014919000000000009 0 0 0 0 0.0029090000000000001 1 0 0 10 0 0.16082299999999999 0.30577199999999999 0.000812 0.0029229999999999998 0.020794999999999998 2.4000000000000001e-05 0 0 0 0 0 0 101 88 13 3 1 4 0 0 344 108 7 10 0.051672999999999997
151 linear 2 7 0.54297600000000001 47.589713628615335 1 105 0.28347499999999998 0.016147999999999999 0.21088099999999993 0.0067070000000000003 0.001567 0.0024919999999999999 0.008345 0.0068840000000000004 0.021283 0 0.011979999999999999 0.00087900000000000001 0.19267400000000004 0.00065200000000000002 0.0035509999999999999 0.13583200000000001 0.034820999999999998 0.01489900000000002 0 1 51 51 0.0029229999999999998 1 0 0 10 0 0.047225000000000003 0.27765400000000001 0.0012340000000000001 0.0027179999999999999 0.019034999999999996 2.1999999999999999e-05 0 1 1 8 0.0020403600457354187 1 101 87 14 4 1 5 0 0 354 107 7 11 0.11373500000000002
151 linear 2 15 4.6639039999999996 52.292031906534895 1 105 4.2960500000000001 0.019923 0.29772899999999997 0.0079430000000000004 0.0018999999999999998 0.0022729999999999998 0.0081110000000000002 0.006692 0.019469 0 0.011675 0.00086600000000000002 4.1953010000000006 0.001637 0.0046170000000000013 0.19309099999999998 0.043663000000000021 0.021797000000000018 0 2 58 58 0.0029510000000000001 1 0 0 10 0 0.044859999999999997 4.2850489999999999 0.001299 0.0026879999999999999 0.020373000000000002 0.00014200000000000001 0 1 1 8 0.0018236714521193979 1 101 87 14 4 1 5 0 0 354 107 7 11 0.16214200000000004
151 linear 2 23 0.59658999999999995 59.939497442159762 1 89 0.376637 0.01371 0.17892100000000002 0.0052970000000000005 0.0011649999999999998 0.0058640000000000003 0.013605000000000001 0.014337000000000001 0.025302000000000002 0 0.013695000000000001 0.0018010000000000001 0.25742300000000001 0.0015629999999999999 0.0031979999999999999 0.113537 0.028219999999999995 0.012946000000000006 0 3 43 43 0.004228 1 0 0 11 0 0.068694000000000005 0.36997999999999998 0.0032000000000000002 0.005679 0.014806999999999999 3.8000000000000002e-05 0 2 1 16 0.0021726494259292841 2 85 72 13 3 1 4 0 0 306 89 7 10 0.093713000000000005
151 linear 3 0 0.348049 3.3605687000731117 1 61 0.24081 0.0091739999999999999 0.077496999999999996 0.0040509999999999999 0.00094200000000000002 0.0028379999999999998 0.0092669999999999992 0.158078 0.021912999999999998 0 0.012116999999999999 0.00094600000000000001 0.00065399999999999996 0.0014809999999999999 0.0031899999999999993 0.040677999999999978 0.016241999999999999 0.007173999999999999 0 0 0 0 0.0029399999999999999 1 0 0 10 0 0.20046700000000001 0.23400099999999999 0.0010020000000000001 0.0041549999999999998 0.012879000000000002 3.1000000000000001e-05 0 0 0 0 0 0 61 53 8 5 0 5 0 0 161 53 3 5 0.033264999999999996
151 linear 3 7 0.20918700000000001 3.3985828789704615 1 61 0.085764000000000007 0.0087159999999999998 0.094183000000000003 0.0038470000000000002 0.00081899999999999985 0.0026199999999999999 0.0089470000000000001 0.0084770000000000002 0.020372999999999999 0 0.011729 0.00086700000000000004 0.00061600000000000001 0.0010870000000000001 0.0030360000000000001 0.055779999999999996 0.017915000000000004 0.0071729999999999997 0 1 23 23 0.0029919999999999999 1 0 0 10 0 0.048729000000000001 0.080142000000000005 0.001292 0.0037959999999999999 0.011951 3.1000000000000001e-05 0 1 1 8 0.0022317031738625643 1 61 53 8 5 0 5 0 0 162 53 3 5 0.048433999999999998
151 linear 3 15 0.20849999999999999 3.4485026363920839 1 61 0.084349999999999994 0.0086689999999999996 0.094511000000000012 0.0040419999999999996 0.00087000000000000001 0.002415 0.0085039999999999994 0.0084069999999999995 0.020395 0 0.011774 0.00087000000000000001 0.00058 0.00098499999999999998 0.0030590000000000001 0.05564199999999999 0.018393 0.0071960000000000001 0 2 23 23 0.002928 1 0 0 10 0 0.048800000000000003 0.079048999999999994 0.0012409999999999999 0.0037980000000000002 0.011805 3.1000000000000001e-05 0 1 1 8 0.0018597007529564124 1 61 53 8 5 0 5 0 0 163 53 3 5 0.048266999999999984
151 linear 3 23 0.20969599999999999 3.5084684001734994 1 61 0.085711999999999997 0.0086230000000000005 0.095029000000000016 0.0038830000000000002 0.00073300000000000004 0.0023770000000000002 0.0080949999999999998 0.0081949999999999992 0.020093 0 0.011651999999999999 0.00081700000000000002 0.000602 0.00096000000000000002 0.003124 0.05618699999999998 0.018264000000000006 0.0071659999999999988 0 3 23 23 0.0029290000000000002 1 0 0 10 0 0.047847000000000001 0.080590999999999996 0.0013259999999999999 0.003601 0.015157000000000002 4.3000000000000002e-05 0 1 1 8 0.0014962001170565741 1 61 53 8 5 0 5 0 0 163 53 3 5 0.048844999999999986
151 linear 4 0 0.25986900000000002 9.6623096634827768 1 53 0.170432 0.0084399999999999996 0.063546999999999992 0.003156 0.00079599999999999994 0.0026879999999999999 0.0092169999999999995 0.091416999999999998 0.020854999999999999 0 0.012414 0.000968 0.00057200000000000003 0.0012149999999999999 0.0029970000000000001 0.031241999999999985 0.014589999999999997 0.0062429999999999994 0 0 0 0 0.0029199999999999999 1 0 0 10 0 0.13297100000000001 0.164938 0.00094300000000000004 0.0040730000000000002 0.012282999999999999 2.3e-05 0 0 0 0 0 0 53 45 8 5 0 5 0 0 153 45 3 5 0.024555000000000011
151 linear 4 7 0.200155 9.6666488365592542 1 53 0.083940000000000001 0.0083669999999999994 0.090247999999999981 0.0031349999999999998 0.000678 0.00265 0.008378 0.0068580000000000004 0.021866 0 0.012063000000000001 0.00095699999999999995 0.00058100000000000003 0.00097199999999999999 0.0030609999999999999 0.05853499999999999 0.014058999999999993 0.0062380000000000005 0 1 28 28 0.002931 1 0 0 10 0 0.048841000000000002 0.078648999999999997 0.001487 0.0034650000000000002 0.011430000000000001 2.4000000000000001e-05 0 1 1 8 0.0016311861708222422 1 53 45 8 5 0 5 0 0 153 45 3 5 0.052052000000000008
151 linear 4 15 0.19591 9.673228161372748 1 53 0.082307000000000005 0.0084229999999999999 0.08766800000000001 0.0030850000000000001 0.00063699999999999998 0.0025360000000000001 0.0082850000000000007 0.0059880000000000003 0.022709 0 0.011905000000000001 0.00093000000000000005 0.00060999999999999997 0.00092900000000000003 0.0029869999999999996 0.055167999999999981 0.014770999999999996 0.0062339999999999991 0 2 27 27 0.0029220000000000001 1 0 0 10 0 0.048341000000000002 0.077287999999999996 0.001359 0.003372 0.011082 2.4000000000000001e-05 0 1 1 8 0.0013916151966695057 1 53 45 8 5 0 5 0 0 154 45 3 5 0.048766999999999991
151 linear 4 23 0.19883600000000001 9.6816903493137687 1 53 0.080519999999999994 0.0083590000000000001 0.092718999999999996 0.0030539999999999999 0.00059500000000000004 0.0022599999999999999 0.0078750000000000001 0.0063410000000000003 0.022348 0 0.011364000000000001 0.000767 0.00058099999999999992 0.00087100000000000003 0.002957 0.060339999999999998 0.014655999999999992 0.0062359999999999985 0 3 26 26 0.0028830000000000001 1 0 0 10 0 0.047527 0.075673000000000004 0.001163 0.0033679999999999999 0.011254 2.5999999999999998e-05 0 1 1 8 0.0014869813721441842 1 53 45 8 5 0 5 0 0 154 45 3 5 0.053971999999999992
151 uniform 0 0 0.25004300000000002 19.929442052754528 1 52 0.16847799999999999 0.009025 0.057770999999999996 0.0031210000000000001 0.00086000000000000009 0.002454 0.0084250000000000002 0.089242000000000002 0.024184000000000001 0 0.012089000000000001 0.00085999999999999998 0.00057499999999999999 0.0010319999999999999 0.002911 0.03597199999999999 0.013897 0 0 0 0 0 0.002934 1 0 0 10 0 0.13300300000000001 0.16313 0.00078200000000000003 0.0036540000000000001 0.011816999999999998 2.6999999999999999e-05 0 0 0 0 0 0 52 45 7 3 0 3 0 0 168 45 4 3 0.029406999999999996
