# current V2 input; unique geometry/profile rows from merged_final; VBM references are RelTol=1e-6; xs=-time,barycentric=true
# case_id configuration_id profile d_bin_index epoch_index s q rho x y time u X reference
107 107 uniform 0 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00064041905683074197 0 0.00013449675442753911 1124.157872750694
107 107 uniform 0 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00068191002035559057 0 9.3005790902690516e-05 1008.0698919306122
107 107 uniform 0 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00066375772381346929 0.0010693888754377899 0.00072340098388043905 0 5.1514827377842029e-05 884.74968660904415
107 107 uniform 1 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23942953911071599 0 -0.23865462329945772 12.570302812498905
107 107 uniform 1 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23946584370380022 0 -0.23869092789254195 12.393776090072505
107 107 uniform 1 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23950733466732507 0 -0.2387324188560668 12.190870848233367
107 107 uniform 1 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.23948918237078295 -0.030528746103180307 0.23954882563084992 0 -0.23877390981959165 11.986742469979685
107 107 uniform 2 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00058523703257555397 0 0.00018967877868272711 2332.2632116184054
107 107 uniform 2 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00062154162565979641 0 0.00015337418559848467 2030.2888220842285
107 107 uniform 2 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00066303258918464501 0 0.00011188322207363608 1486.8515009689977
107 107 uniform 2 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.00064488029264252373 -0.00027428527485888634 0.00070452355270949349 0 7.039225854878759e-05 1300.7624032682579
107 107 uniform 3 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.21736380780508446 0 -0.21658889199382619 11.441643580855438
107 107 uniform 3 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.2174001123981687 0 -0.21662519658691043 11.513682333572197
107 107 uniform 3 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.21744160336169355 0 -0.21666668755043528 11.599133170304103
107 107 uniform 3 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.21742345106515143 -0.028281199777398437 0.2174830943252184 0 -0.21670817851396013 11.688172528280139
107 107 uniform 4 0 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.24997378128902764 0 -0.24919886547776937 8.081071536916884
107 107 uniform 4 7 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.25001008588211188 0 -0.24923517007085361 8.1059461221945632
107 107 uniform 4 15 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.25005157684563672 0 -0.24927666103437846 8.1474243381825655
107 107 uniform 4 23 0.88252605170214315 0.00087883732690101758 0.00029821630033484864 0.25003342454909461 0.047710061927304266 0.25009306780916157 0 -0.2493181519979033 8.2047020174558334
