name,u,jac,warm,rtol,cache,repeat,stop,mu,error,nodes,evaluations,reused,splits,whole_ms,topology_ms,setup_ms,setup_frame_ms,setup_cuts_ms,setup_event_ms,setup_panel_ms,event_double_checks,event_dd_checks,event_dd_accepts,event_qf_refinements,qf_family_constructions,first_value_pass_nodes,first_gradient_error_pass_nodes,first_gradient_contract_nodes,gradient_error_pass_mask,gradient_contract_mask,physics_ms,estimator_ms,scheduler_ms,fixed64_ms,fixed64_mu,fixed64_status,inner,geometry,event,roundoff,grad0,grad1,grad2,grad3,grad4,graderr0,graderr1,graderr2,graderr3,graderr4
plan15,0.5,0,1,1.0e-03,1,0,Converged,6.1294544594355331,0.0043589451,128,128,64,0,0.865275,0.171991,0.691760,0.000018,0.001338,0.436762,0.001805,8,0,0,8,1,128,56,56,140724603453440,0,887855641,0.008189,0.001832,0.821721,6.129918,0,-1320761055,5.3903803e-14,1.0213417e-14,2.7220246e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-03,0,0,Converged,6.1294544594355331,0.0043589451,128,192,0,0,0.937479,0.172973,0.762633,0.000020,0.001354,0.431245,0.001656,8,0,0,8,1,192,56,56,140724603453440,0,512647295,0.007803,0.001640,0.824034,6.129918,0,-1217482633,5.3879827e-14,1.0213417e-14,2.7220246e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-04,1,0,Converged,6.1294554772635701,0.00044604833,176,176,109,0,0.903824,0.170839,0.731194,0.000019,0.001258,0.417041,0.001752,8,0,0,8,1,176,56,56,140724603453440,0,2365599266,0.011390,0.002072,0.817377,6.129918,0,-2064007956,5.4062203e-14,1.014538e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-04,0,0,Converged,6.129455477263571,0.00044604833,176,285,0,0,1.052960,0.180283,0.870261,0.000027,0.001299,0.417860,0.001631,8,0,0,8,1,285,56,56,140724603453440,0,53601191,0.011859,0.002198,0.827980,6.129918,0,-1960729534,5.40377e-14,1.014538e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-05,1,0,Converged,6.1294554708994573,5.994416e-05,208,208,139,0,0.993835,0.174231,0.817529,0.000026,0.001370,0.446952,0.001718,8,0,0,8,1,208,56,56,140724603453440,0,2070930152,0.012304,0.002432,0.825502,6.129918,0,-313832705,5.404297e-14,1.0076736e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-05,0,0,Converged,6.1294554708994573,5.994416e-05,208,347,0,0,1.176895,0.172273,1.001497,0.000021,0.001340,0.432298,0.001741,8,0,0,8,1,347,56,56,140724603453440,0,1605012100,0.013164,0.002452,0.826742,6.129918,0,-282921608,5.4047045e-14,1.0076736e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-06,1,0,Converged,6.1294554709811564,1.2757245e-06,264,264,192,0,1.084120,0.172336,0.909529,0.000019,0.001323,0.429637,0.001676,8,0,0,8,1,264,56,56,140724603453440,0,3522835261,0.017991,0.003086,0.824241,6.129918,0,1104423742,5.4182247e-14,1.0076705e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-06,0,0,Converged,6.1294554709811564,1.2757245e-06,264,456,0,0,1.391014,0.174682,1.212830,0.000019,0.001375,0.438411,0.001660,8,0,0,8,1,456,56,56,140724603453440,0,2964008469,0.018451,0.003187,0.830812,6.129918,0,1128639501,5.4183059e-14,1.0076705e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-08,1,0,Converged,6.1294554709774953,3.5056235e-08,328,328,254,0,1.191691,0.180812,1.008120,0.000022,0.001334,0.421333,0.001833,8,0,0,8,1,328,56,56,140724603453440,0,802368602,0.023870,0.003403,0.824615,6.129918,0,84892302,5.4528775e-14,1.0053479e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,0,1,1.0e-08,0,0,Converged,6.1294554709774953,3.5056235e-08,328,582,0,0,1.546795,0.172438,1.369858,0.000024,0.001354,0.421252,0.001679,8,0,0,8,1,582,56,56,140724603453440,0,3007164294,0.023846,0.003359,0.823261,6.129918,0,157357823,5.4593506e-14,1.0053479e-14,2.722025e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
plan15,0.5,1,0,1.0e-03,1,0,TopologyUnresolved,6.1205006645589828,0.0043222585,2490,2490,2272,7,11.348578,0.296435,11.050682,0.000022,0.001602,0.437112,0.002680,8,0,0,8,1,128,0,0,140724603453471,0,683621344,2.097216,0.048305,1.214338,6.120963,0,736387477,5.4279902e-14,1.0123962e-14,2.7180483e-15,3.3596464e-322,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-03,0,0,TopologyUnresolved,6.1205006645589828,0.0043222585,2490,4762,0,7,18.872811,0.290525,18.563327,0.000249,0.002607,0.457316,0.004965,8,0,0,8,1,192,0,0,140724603453471,0,2224312029,2.091237,0.050157,1.218836,6.120963,0,622964641,5.4243617e-14,1.0123962e-14,2.7180483e-15,3.3596464e-322,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-04,1,0,TopologyUnresolved,6.1205016288542371,0.00042465197,2490,2490,2272,7,9.048117,0.289500,8.719001,0.000156,0.002769,0.462857,0.005163,8,0,0,8,1,176,0,0,140724603453471,0,225399887,2.080965,0.041039,1.187846,6.120963,0,1036777324,5.4346679e-14,1.0055176e-14,2.7180487e-15,3.3596464e-322,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-04,0,0,TopologyUnresolved,6.1205016288542371,0.00042465197,2490,4762,0,7,14.520729,0.300708,14.203643,0.000121,0.002115,0.453255,0.003217,8,0,0,8,1,285,0,0,140724603453471,0,71468265,2.100374,0.040328,1.195731,6.120963,0,923360134,5.4307563e-14,1.0055176e-14,2.7180487e-15,3.3596464e-322,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-05,1,0,TopologyUnresolved,6.1205016227633111,2.1517843e-05,2490,2490,2272,7,9.012153,0.291201,8.666952,0.000259,0.002267,0.454144,0.004394,8,0,0,8,1,216,0,0,140724603453471,0,4018715011,2.071018,0.039264,1.169276,6.120963,0,-1029844143,5.4373419e-14,9.992235e-15,2.7180487e-15,3.3596464e-322,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-05,0,0,TopologyUnresolved,6.1205016227633111,2.1517843e-05,2490,4762,0,7,14.508500,0.291272,14.193815,0.000124,0.002305,0.449221,0.003093,8,0,0,8,1,362,0,0,140724603453471,0,2851583397,2.089518,0.040927,1.190951,6.120963,0,-1136266194,5.4395148e-14,9.992235e-15,2.7180487e-15,3.3596464e-322,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-06,1,0,TopologyUnresolved,6.1205016227777005,5.8046703e-06,2490,2490,2272,7,9.060046,0.290409,8.718432,0.000121,0.002237,0.452638,0.003963,8,0,0,8,1,248,0,0,140724603453471,0,219627446,2.094421,0.040284,1.171342,6.120963,0,1688587932,5.4426041e-14,9.9922099e-15,2.7180487e-15,3.3596464e-322,7.3097580431641047,-17.35226079485891,-11.441453834205259,-5.4831820643499691,1.3006760624297007,1.9148518e-06,2.9927861e-06,3.5112943e-06,1.663745e-06,9.3126433e-07
plan15,0.5,1,0,1.0e-06,0,0,TopologyUnresolved,6.1205016227777005,5.8046703e-06,2490,4762,0,7,14.532446,0.291677,14.212352,0.000258,0.002000,0.452050,0.003712,8,0,0,8,1,425,0,0,140724603453471,0,3038500387,2.082512,0.040196,1.189200,6.120963,0,1610678406,5.4454936e-14,9.9922099e-15,2.7180487e-15,3.3596464e-322,7.3097580431642202,-17.352260794858523,-11.441453834205161,-5.483182064349724,1.3006760624297233,1.9148713e-06,2.9927992e-06,3.5113178e-06,1.6637537e-06,9.3127096e-07
plan15,0.5,1,0,1.0e-08,1,0,EventLocationLimited,6.1205016227172306,3.6030366e-08,344,344,269,0,1.769629,0.290905,1.417598,0.000120,0.002025,0.453708,0.003893,8,0,0,8,1,328,0,0,140724603453440,0,1239974235,0.122925,0.011248,1.148590,6.120963,0,-200810618,5.4717336e-14,9.9628559e-15,2.7180487e-15,3.3596464e-322,7.3097580436820575,-17.352260795228705,-11.441453834844046,-5.4831820636922162,1.3006760644020501,1.6635438e-06,2.4902723e-06,3.0194753e-06,1.5101909e-06,1.033218e-06
plan15,0.5,1,0,1.0e-08,0,0,EventLocationLimited,6.1205016227172315,3.6030366e-08,344,613,0,0,2.317086,0.287671,2.026307,0.000018,0.001338,0.434460,0.001748,8,0,0,8,1,582,0,0,140724603453440,0,2517881632,0.133257,0.011841,1.145715,6.120963,0,-191695179,5.4678318e-14,9.9628559e-15,2.7180487e-15,3.3596464e-322,7.3097580436821872,-17.352260795228347,-11.441453834843955,-5.4831820636919524,1.3006760644021467,1.6635623e-06,2.4902846e-06,3.0194975e-06,1.5101983e-06,1.0332204e-06
plan15,0.5,1,1,1.0e-03,1,0,TopologyUnresolved,6.1294544594355331,0.0043589451,2141,2141,1941,6,8.322665,0.179476,7.937015,0.000062,0.002926,0.457312,0.005085,8,0,0,8,1,128,0,0,140724603453471,0,2338111479,1.896509,0.038564,1.212633,6.129918,0,-1083995571,5.3903803e-14,1.0213417e-14,2.7220246e-15,3.3596464e-322,7.0163497216240307,-17.157592837993825,-11.717657220112715,-5.4053773180825493,1.2888219081591166,2.0314524e-06,3.1629323e-06,4.5686849e-06,1.7367242e-06,8.5083197e-07
plan15,0.5,1,1,1.0e-03,0,0,TopologyUnresolved,6.1294544594355331,0.0043589451,2141,4082,0,6,12.912544,0.178294,12.692313,0.000279,0.002438,0.455660,0.004991,8,0,0,8,1,192,0,0,140724603453471,0,1368342241,1.880094,0.038304,1.079672,6.129918,0,-1110065715,5.3879827e-14,1.0213417e-14,2.7220246e-15,3.3596464e-322,7.0163497216195703,-17.157592837995235,-11.71765722011547,-5.405377318085514,1.2888219081539998,2.0314364e-06,3.1629211e-06,4.5686649e-06,1.736719e-06,8.5083405e-07
plan15,0.5,1,1,1.0e-04,1,0,TopologyUnresolved,6.1294554772635701,0.00044604833,2141,2141,1941,6,8.193283,0.176325,7.999375,0.000119,0.002286,0.439447,0.003920,8,0,0,8,1,176,0,0,140724603453471,0,3137731315,1.892363,0.038529,1.048722,6.129918,0,-1940999294,5.4062203e-14,1.014538e-14,2.722025e-15,3.3596464e-322,7.0163497216240307,-17.157592837993825,-11.717657220112715,-5.4053773180825493,1.2888219081591166,2.0314524e-06,3.1629323e-06,4.5686849e-06,1.7367242e-06,8.5083197e-07
plan15,0.5,1,1,1.0e-04,0,0,TopologyUnresolved,6.129455477263571,0.00044604833,2141,4082,0,6,13.111251,0.177727,12.892559,0.000205,0.002405,0.446590,0.005170,8,0,0,8,1,285,0,0,140724603453471,0,3445594563,1.874045,0.039424,1.073465,6.129918,0,-1967150888,5.40377e-14,1.014538e-14,2.722025e-15,3.3596464e-322,7.0163497216195703,-17.157592837995235,-11.71765722011547,-5.405377318085514,1.2888219081539998,2.0314364e-06,3.1629211e-06,4.5686649e-06,1.736719e-06,8.5083405e-07
plan15,0.5,1,1,1.0e-05,1,0,TopologyUnresolved,6.1294554708994564,5.994416e-05,2141,2141,1941,6,8.163115,0.176003,7.970097,0.000018,0.002516,0.436034,0.003854,8,0,0,8,1,208,0,0,140724603453471,0,2239980066,1.869385,0.038289,1.047338,6.129918,0,-238768509,5.404297e-14,1.0076736e-14,2.722025e-15,3.3596464e-322,7.0163497216240307,-17.157592837993825,-11.717657220112715,-5.4053773180825493,1.2888219081591166,2.0314524e-06,3.1629323e-06,4.5686849e-06,1.7367242e-06,8.5083197e-07
plan15,0.5,1,1,1.0e-05,0,0,TopologyUnresolved,6.1294554708994573,5.994416e-05,2141,4082,0,6,13.070016,0.177093,12.853019,0.000066,0.002908,0.430257,0.003610,8,0,0,8,1,347,0,0,140724603453471,0,3341415831,1.873679,0.039247,1.074839,6.129918,0,-220848164,5.4047045e-14,1.0076736e-14,2.722025e-15,3.3596464e-322,7.0163497216195703,-17.157592837995235,-11.71765722011547,-5.405377318085514,1.2888219081539998,2.0314364e-06,3.1629211e-06,4.5686649e-06,1.736719e-06,8.5083405e-07
plan15,0.5,1,1,1.0e-06,1,0,InnerAccuracyLimited,6.1294554709811555,1.2757245e-06,328,328,254,0,1.544453,0.176067,1.351331,0.000116,0.001918,0.441615,0.003045,8,0,0,8,1,264,0,0,140724603453440,0,1450530714,0.120596,0.011117,1.049716,6.129918,0,1194362061,5.4182247e-14,1.0076705e-14,2.722025e-15,3.3596464e-322,7.0163497197366196,-17.157592836467533,-11.717657222354111,-5.4053773180083331,1.2888219074178318,6.4249791e-05,9.6842749e-05,5.8333229e-05,1.5956132e-05,2.860458e-06
plan15,0.5,1,1,1.0e-06,0,0,InnerAccuracyLimited,6.1294554709811564,1.2757245e-06,328,582,0,0,2.118502,0.176437,1.890566,0.000111,0.002359,0.441192,0.004140,8,0,0,8,1,456,0,0,140724603453440,0,3542626468,0.120201,0.011108,1.029965,6.129918,0,1205618736,5.4183059e-14,1.0076705e-14,2.722025e-15,3.3596464e-322,7.0163497197428812,-17.157592836463596,-11.717657222346419,-5.405377318005848,1.28882190741858,6.4249781e-05,9.6842742e-05,5.8333217e-05,1.5956128e-05,2.8604568e-06
plan15,0.5,1,1,1.0e-08,1,0,EventLocationLimited,6.1294554709774953,3.5056235e-08,328,328,254,0,1.505850,0.180341,1.322731,0.000024,0.001342,0.424979,0.001762,8,0,0,8,1,328,0,0,140724603453440,0,3435973843,0.117569,0.010342,1.030866,6.129918,0,-20954179,5.4528775e-14,1.0053479e-14,2.722025e-15,3.3596464e-322,7.0163497197366196,-17.157592836467533,-11.717657222354111,-5.4053773180083331,1.2888219074178318,6.4249791e-05,9.6842749e-05,5.8333229e-05,1.5956132e-05,2.860458e-06
plan15,0.5,1,1,1.0e-08,0,0,EventLocationLimited,6.1294554709774953,3.5056235e-08,328,582,0,0,2.036928,0.175838,1.856632,0.000019,0.001433,0.430661,0.001742,8,0,0,8,1,582,0,0,140724603453440,0,1770213721,0.119187,0.010298,1.028777,6.129918,0,-20376391,5.4593506e-14,1.0053479e-14,2.722025e-15,3.3596464e-322,7.0163497197428812,-17.157592836463596,-11.717657222346419,-5.405377318005848,1.28882190741858,6.4249781e-05,9.6842742e-05,5.8333217e-05,1.5956128e-05,2.8604568e-06
resonant,0.0,0,0,1.0e-03,1,0,Converged,13.730120074185391,0.010819484,119,119,50,0,1.245131,0.444646,0.798885,0.000046,0.002903,0.544540,0.006233,8,3,3,5,1,119,63,63,0,0,577518485,0.007782,0.001949,1.166170,13.731297,0,0,1.6803896e-13,2.9266488e-13,6.0973982e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-03,0,0,Converged,13.730120074185391,0.010819484,119,169,0,0,1.221241,0.412536,0.807194,0.000018,0.001480,0.521777,0.002018,8,3,3,5,1,169,63,63,0,0,481860972,0.006491,0.001595,1.159346,13.731297,0,0,1.6820394e-13,2.9266488e-13,6.0973982e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-04,1,0,Converged,13.730116144653451,0.00071444952,151,151,79,0,1.196166,0.410366,0.784531,0.000023,0.001453,0.527645,0.001876,8,3,3,5,1,151,63,63,0,0,1815568577,0.008596,0.001943,1.157310,13.731297,0,0,1.6805347e-13,2.9244848e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-04,0,0,Converged,13.730116144653451,0.00071444952,151,230,0,0,1.295556,0.411295,0.883003,0.000022,0.001392,0.518440,0.001907,8,3,3,5,1,230,63,63,0,0,3386770691,0.008851,0.002067,1.163980,13.731297,0,0,1.6816199e-13,2.9244848e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-05,1,0,Converged,13.730115998776757,0.00012832068,191,191,116,0,1.240804,0.409568,0.829748,0.000023,0.001499,0.505216,0.001727,8,3,3,5,1,191,63,63,0,0,359265424,0.010336,0.002318,1.155335,13.731297,0,0,1.6872593e-13,2.5941986e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-05,0,0,Converged,13.730115998776757,0.00012832068,191,307,0,0,1.430107,0.414448,1.014247,0.000021,0.001451,0.525466,0.001849,8,3,3,5,1,307,63,63,0,0,1220732785,0.010630,0.002502,1.165593,13.731297,0,0,1.6883444e-13,2.5941986e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-06,1,0,Converged,13.730115998934352,3.1327019e-06,287,287,208,0,1.401709,0.409156,0.990830,0.000019,0.001406,0.516438,0.001849,8,3,3,5,1,287,63,63,0,0,3026680629,0.020908,0.003729,1.155917,13.731297,0,0,1.6745284e-13,2.5592329e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-06,0,0,Converged,13.730115998934354,3.1327019e-06,287,495,0,0,1.719766,0.411083,1.306883,0.000019,0.001466,0.528353,0.001789,8,3,3,5,1,495,63,63,0,0,928537579,0.019161,0.003291,1.157131,13.731297,0,0,1.6794704e-13,2.5592329e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-08,1,0,Converged,13.730115998899567,8.4047381e-08,319,319,238,0,1.467411,0.407859,1.057171,0.000022,0.001426,0.521196,0.001901,8,3,3,5,1,319,63,63,0,0,530514359,0.021197,0.003580,1.165379,13.731297,0,0,1.6721474e-13,2.5592395e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,0,1.0e-08,0,0,Converged,13.730115998899567,8.4047382e-08,319,557,0,0,1.877524,0.409495,1.466262,0.000021,0.001471,0.523910,0.001795,8,3,3,5,1,557,63,63,0,0,1704517900,0.021637,0.003615,1.165864,13.731297,0,0,1.6770894e-13,2.5592395e-13,6.0973964e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-03,1,0,Converged,13.807811515694054,0.011128461,119,119,50,0,1.131389,0.386358,0.743342,0.000020,0.001536,0.522476,0.001884,8,2,2,6,1,119,63,63,140724603453440,0,421662711,0.006783,0.001761,1.081659,13.809002,0,0,1.691454e-13,3.2146737e-13,6.1319001e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-03,0,0,Converged,13.807811515694052,0.011128461,119,169,0,0,1.182800,0.383280,0.798215,0.000019,0.001514,0.529166,0.001911,8,2,2,6,1,169,63,63,140724603453440,0,3590730096,0.006380,0.001453,1.065265,13.809002,0,0,1.6887401e-13,3.2146737e-13,6.1319001e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-04,1,0,Converged,13.807807472466951,0.0012349007,143,143,72,0,1.223996,0.385390,0.836814,0.000019,0.001453,0.523230,0.001788,8,2,2,6,1,143,63,63,140724603453440,0,1770213718,0.009255,0.002002,1.066472,13.809002,0,0,1.716223e-13,3.2121786e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-04,0,0,Converged,13.807807472466951,0.0012349007,143,215,0,0,1.243473,0.381603,0.860244,0.000022,0.001392,0.528980,0.001702,8,2,2,6,1,215,63,63,140724603453440,0,1633599401,0.007920,0.001843,1.062669,13.809002,0,0,1.7123584e-13,3.2121786e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-05,1,0,Converged,13.807807455680086,8.3226784e-05,199,199,124,0,1.240687,0.384618,0.854607,0.000018,0.001528,0.512522,0.001812,8,2,2,6,1,199,63,63,140724603453440,0,3662748108,0.011452,0.002526,1.062122,13.809002,0,0,1.7226431e-13,2.8807467e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-05,0,0,Converged,13.807807455680086,8.3226784e-05,199,323,0,0,1.426583,0.395701,1.029062,0.000025,0.001570,0.532472,0.001828,8,2,2,6,1,323,63,63,140724603453440,0,197912092,0.011633,0.002805,1.065187,13.809002,0,0,1.718805e-13,2.8807467e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-06,1,0,Converged,13.807807455906001,9.504574e-06,279,279,201,0,1.389067,0.383014,1.004218,0.000018,0.001469,0.536425,0.001799,8,2,2,6,1,279,63,63,140724603453440,0,3704254676,0.019404,0.003236,1.069042,13.809002,0,0,1.6980515e-13,2.8816489e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-06,0,0,Converged,13.807807455906001,9.504574e-06,279,480,0,0,1.622737,0.387194,1.232935,0.000018,0.001422,0.517922,0.001734,8,2,2,6,1,480,63,63,140724603453440,0,2793584168,0.019704,0.003295,1.063096,13.809002,0,0,1.6992388e-13,2.8816489e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-08,1,0,Converged,13.807807455844568,6.8078156e-08,311,311,230,0,1.450216,0.386544,1.061928,0.000018,0.001498,0.515226,0.001775,8,2,2,6,1,311,63,63,140724603453440,0,1731455930,0.020329,0.003710,1.060219,13.809002,0,0,1.7002792e-13,2.8786139e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,0,1,1.0e-08,0,0,Converged,13.807807455844568,6.8078155e-08,311,541,0,0,1.748286,0.381777,1.363815,0.000033,0.001558,0.524709,0.001828,8,2,2,6,1,541,63,63,140724603453440,0,3817229499,0.020611,0.003549,1.064838,13.809002,0,0,1.6989002e-13,2.8786139e-13,6.1318983e-15,3.3596464e-322,0,0,0,0,0,0,0,0,0,0
resonant,0.0,1,0,1.0e-03,1,0,EventLocationLimited,13.730120074185391,0.010819484,2154,2154,1953,6,8.526864,0.413925,8.111576,0.000019,0.001690,0.523193,0.003108,8,3,3,5,1,119,0,0,140724603453471,0,1741351549,1.808913,0.045296,1.950186,13.731297,0,0,1.6803896e-13,2.9266488e-13,6.0973982e-15,3.3596464e-322,155.5284719098907,-93.344503177041034,-97.151214249618022,-42.286494709770196,-2.8705634994430658,0.00023104464,9.520604e-05,0.00033586498,9.8435893e-05,5.0850124e-05
resonant,0.0,1,0,1.0e-03,0,0,EventLocationLimited,13.730120074185391,0.010819484,2154,4107,0,6,12.499623,0.426048,12.056737,0.000130,0.002595,0.552798,0.004675,8,3,3,5,1,169,0,0,140724603453471,0,1597040616,1.810493,0.045340,2.004174,13.731297,0,0,1.6820394e-13,2.9266488e-13,6.0973982e-15,3.3596464e-322,155.5284719096197,-93.344503177448104,-97.151214249106857,-42.286494709943305,-2.8705634995063742,0.00023104555,9.5206923e-05,0.00033586607,9.8436179e-05,5.0850121e-05
resonant,0.0,1,0,1.0e-04,1,0,EventLocationLimited,13.730116144653451,0.00071444952,2154,2154,1953,6,6.390024,0.418256,5.924401,0.000121,0.002807,0.563687,0.004824,8,3,3,5,1,151,0,0,140724603453471,0,1940088265,1.792325,0.037817,1.912758,13.731297,0,0,1.6805347e-13,2.9244848e-13,6.0973964e-15,3.3596464e-322,155.5284719098907,-93.344503177041034,-97.151214249618022,-42.286494709770196,-2.8705634994430658,0.00023104464,9.520604e-05,0.00033586498,9.8435893e-05,5.0850124e-05
resonant,0.0,1,0,1.0e-04,0,0,EventLocationLimited,13.730116144653451,0.00071444952,2154,4107,0,6,9.433881,0.416166,9.003645,0.000056,0.001546,0.542335,0.003630,8,3,3,5,1,230,0,0,140724603453471,0,3199029104,1.825598,0.036300,1.957339,13.731297,0,0,1.6816199e-13,2.9244848e-13,6.0973964e-15,3.3596464e-322,155.5284719096197,-93.344503177448104,-97.151214249106857,-42.286494709943305,-2.8705634995063742,0.00023104555,9.5206923e-05,0.00033586607,9.8436179e-05,5.0850121e-05
resonant,0.0,1,0,1.0e-05,1,0,EventLocationLimited,13.730115998776757,0.00012832068,303,303,223,0,2.190642,0.424638,1.702374,0.000105,0.002781,0.772527,0.004946,8,3,3,5,1,191,0,0,140724603453451,11,3227341506,0.143531,0.017000,3.026519,13.731297,0,0,1.6872593e-13,2.5941986e-13,6.0973964e-15,3.3596464e-322,155.52847192258244,-93.344503178456449,-97.15121426277517,-42.286494694448791,-2.8705634761779892,0.00032595217,0.00022842591,0.00097499325,0.00011133156,5.5970972e-05
resonant,0.0,1,0,1.0e-05,0,0,EventLocationLimited,13.730115998776757,0.00012832068,303,526,0,0,2.723614,0.631311,2.083008,0.000175,0.005054,0.755192,0.006003,8,3,3,5,1,307,0,0,140724603453451,11,2175933509,0.142989,0.017996,2.754285,13.731297,0,0,1.6883444e-13,2.5941986e-13,6.0973964e-15,3.3596464e-322,155.52847192258375,-93.344503178452143,-97.151214262767184,-42.286494694451605,-2.8705634761786207,0.00032595217,0.00022842591,0.00097499325,0.00011133156,5.5970972e-05
resonant,0.0,1,0,1.0e-06,1,0,EventLocationLimited,13.730115998934352,3.1327019e-06,319,319,238,0,2.376065,0.617237,1.754940,0.000053,0.002204,0.780408,0.003119,8,3,3,5,1,287,0,0,140724603453442,2,3731192711,0.148883,0.016381,2.730298,13.731297,0,0,1.6745284e-13,2.5592329e-13,6.0973964e-15,3.3596464e-322,155.52847192265108,-93.344503178724153,-97.15121426251261,-42.286494694538483,-2.8705634761949268,0.00021976162,9.3125825e-05,0.00025952395,9.0952463e-05,4.3209165e-05
resonant,0.0,1,0,1.0e-06,0,0,EventLocationLimited,13.730115998934354,3.1327019e-06,319,557,0,0,2.769426,0.593628,2.172981,0.000033,0.002120,0.751016,0.002838,8,3,3,5,1,495,0,0,140724603453442,2,1433213407,0.141522,0.015451,2.684286,13.731297,0,0,1.6794704e-13,2.5592329e-13,6.0973964e-15,3.3596464e-322,155.52847192239759,-93.34450317913354,-97.151214262019096,-42.286494694690703,-2.8705634762263568,0.00021976258,9.3126713e-05,0.00025952509,9.0952799e-05,4.3209237e-05
