name,u,jac,warm,repeat,mode,mu,status,stop,evaluations,whole_ms,topology_ms
close-binary,0.5,1,1,2,adaptive_affine,8.0370055566273546,0,BudgetExceeded,16916,224.361007,0.434491
close-binary,0.5,1,1,2,adaptive_fold,8.0369871411537464,0,InnerAccuracyLimited,136,1.463326,0.429736
wide-planet,0,0,0,0,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.087490,0.408968
wide-planet,0,0,0,0,adaptive_affine,1.1591946360848304,0,Converged,197,1.007674,0.402327
wide-planet,0,0,0,0,adaptive_fold,1.1591934436470934,0,Converged,53,0.808989,0.402923
wide-planet,0,0,0,1,adaptive_fold,1.1591934436470934,0,Converged,53,0.790199,0.397808
wide-planet,0,0,0,1,adaptive_affine,1.1591946360848304,0,Converged,197,0.985113,0.392609
wide-planet,0,0,0,1,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.055638,0.396380
wide-planet,0,0,0,2,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.044349,0.393524
wide-planet,0,0,0,2,adaptive_affine,1.1591946360848304,0,Converged,197,1.037370,0.427899
wide-planet,0,0,0,2,adaptive_fold,1.1591934436470934,0,Converged,53,0.787840,0.393515
wide-planet,0,0,1,0,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.945489,0.268617
wide-planet,0,0,1,0,adaptive_affine,1.1591118891278702,0,Converged,197,0.941949,0.261697
wide-planet,0,0,1,0,adaptive_fold,1.15911069692811,0,Converged,53,0.743733,0.265246
wide-planet,0,0,1,1,adaptive_fold,1.15911069692811,0,Converged,53,0.733188,0.261762
wide-planet,0,0,1,1,adaptive_affine,1.1591118891278702,0,Converged,197,0.938251,0.269795
wide-planet,0,0,1,1,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.943775,0.261209
wide-planet,0,0,1,2,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.947414,0.261395
wide-planet,0,0,1,2,adaptive_affine,1.1591118891278702,0,Converged,197,0.937953,0.262025
wide-planet,0,0,1,2,adaptive_fold,1.15911069692811,0,Converged,53,0.731213,0.265583
wide-planet,0,1,0,0,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.074786,0.394679
wide-planet,0,1,0,0,adaptive_affine,1.1591946360848304,0,BudgetExceeded,9437,80.136004,0.400348
wide-planet,0,1,0,0,adaptive_fold,1.1591934436470934,0,EventLocationLimited,93,1.004251,0.446873
wide-planet,0,1,0,1,adaptive_fold,1.1591934436470934,0,EventLocationLimited,93,0.908042,0.400711
wide-planet,0,1,0,1,adaptive_affine,1.1591946360848304,0,BudgetExceeded,9437,67.888377,0.395930
wide-planet,0,1,0,1,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.163919,0.455192
wide-planet,0,1,0,2,mapped_fixed63,1.1591934443442493,0,fixed_resolution,189,1.071898,0.394934
wide-planet,0,1,0,2,adaptive_affine,1.1591946360848304,0,BudgetExceeded,9437,68.107047,0.392269
wide-planet,0,1,0,2,adaptive_fold,1.1591934436470934,0,EventLocationLimited,93,0.997264,0.442485
wide-planet,0,1,1,0,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.970549,0.267747
wide-planet,0,1,1,0,adaptive_affine,1.1591118891278702,0,BudgetExceeded,9437,73.803843,0.263897
wide-planet,0,1,1,0,adaptive_fold,1.15911069692811,0,EventLocationLimited,77,0.868196,0.269812
wide-planet,0,1,1,1,adaptive_fold,1.15911069692811,0,EventLocationLimited,77,0.811950,0.267202
wide-planet,0,1,1,1,adaptive_affine,1.1591118891278702,0,BudgetExceeded,9437,74.163801,0.267921
wide-planet,0,1,1,1,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,1.014854,0.274942
wide-planet,0,1,1,2,mapped_fixed63,1.1591106976264329,0,fixed_resolution,189,0.962704,0.267477
wide-planet,0,1,1,2,adaptive_affine,1.1591118891278702,0,BudgetExceeded,9437,74.630461,0.260982
wide-planet,0,1,1,2,adaptive_fold,1.15911069692811,0,EventLocationLimited,77,0.867130,0.269992
wide-planet,0.5,0,0,0,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,1.193471,0.398824
wide-planet,0.5,0,0,0,adaptive_affine,1.1591927728037958,0,Converged,165,0.953861,0.392823
wide-planet,0.5,0,0,0,adaptive_fold,1.1591902258251667,0,Converged,69,0.885325,0.396355
wide-planet,0.5,0,0,1,adaptive_fold,1.1591902258251667,0,Converged,69,0.864789,0.394639
wide-planet,0.5,0,0,1,adaptive_affine,1.1591927728037958,0,Converged,165,0.945322,0.393155
wide-planet,0.5,0,0,1,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,1.168593,0.392192
wide-planet,0.5,0,0,2,mapped_fixed63,1.1591902291417391,0,fixed_resolution,189,1.167291,0.395714
wide-planet,0.5,0,0,2,adaptive_affine,1.1591927728037958,0,Converged,165,0.942551,0.394196
wide-planet,0.5,0,0,2,adaptive_fold,1.1591902258251667,0,Converged,69,0.874879,0.394477
wide-planet,0.5,0,1,0,mapped_fixed63,1.1591074850435359,0,fixed_resolution,189,1.068026,0.265409
wide-planet,0.5,0,1,0,adaptive_affine,1.1591100275955395,0,Converged,165,0.885276,0.259669
wide-planet,0.5,0,1,0,adaptive_fold,1.1591074817214295,0,Converged,69,0.799594,0.262459
wide-planet,0.5,0,1,1,adaptive_fold,1.1591074817214295,0,Converged,69,0.793176,0.260675
