sample stage prepare_ms correction_ms screen_ms interval_ms finite screened certified
42 1 0.014248 0.0067660000000000003 0.019668000000000001 0.63170599999999999 1 1 1
42 2 0.014248 0.013695000000000001 0.020705000000000001 0.62241899999999994 1 1 1
43 0 0.015017000000000001 0 0.019628 0.66307000000000005 1 1 1
43 1 0.015017000000000001 0.0077419999999999998 0.078380000000000005 0.79820999999999998 1 1 1
43 2 0.015017000000000001 0.01525 0.022495000000000001 0.65739899999999996 1 1 1
45 0 0.014075000000000001 0 0.019916 0.662273 1 1 1
45 1 0.014075000000000001 0.0075550000000000001 0.022110999999999999 0.70026299999999997 1 1 1
45 2 0.014075000000000001 0.01975 0.022425 0.72286399999999995 1 1 1
46 0 0.016379000000000001 0 0.022082999999999998 0.64312999999999998 1 1 1
46 1 0.016379000000000001 0.0067739999999999996 0.019692000000000001 0.63019199999999997 1 1 1
46 2 0.016379000000000001 0.013555999999999999 0.019685000000000001 0.61699499999999996 1 1 1
47 0 0.013403 0 0.019519000000000002 0.64471999999999996 1 1 1
47 1 0.013403 0.0075370000000000003 0.021773000000000001 0.69109299999999996 1 1 1
47 2 0.013403 0.015037999999999999 0.022165000000000001 0.65332800000000002 1 1 1
49 0 0.013743999999999999 0 0.010285000000000001 0 1 0 0
49 1 0.013743999999999999 0.0067660000000000003 0.010111999999999999 0 1 0 0
49 2 0.013743999999999999 0.013500999999999999 0.0098329999999999997 0 1 0 0
50 0 0.011127 0 0.0097680000000000006 0 1 0 0
50 1 0.011127 0.0067530000000000003 0.0097210000000000005 0 1 0 0
50 2 0.011127 0.013504 0.017139999999999999 0 1 0 0
51 0 0.010975 0 0.010612999999999999 0 1 0 0
51 1 0.010975 0.0075859999999999999 0.012547000000000001 0 1 0 0
51 2 0.010975 0.015304999999999999 0.012493000000000001 0 1 0 0
53 0 0.01308 0 0.021526 0.64938899999999999 1 1 1
53 1 0.01308 0.0075119999999999996 0.021583000000000001 0.65547 1 1 1
53 2 0.01308 0.015021 0.021337999999999999 0.67755699999999996 1 1 1
54 0 0.015100000000000001 0 0.020952999999999999 0.60876200000000003 1 1 1
54 1 0.015100000000000001 0.0067270000000000003 0.019446999999999999 0.67227000000000003 1 1 1
